"l1","l2","cult.dist","domain","numCultVars"
"Serbian","Nuosu",0.652083333333333,"Marriage and Kinship",24
"Russian","Nuosu",0.73125,"Marriage and Kinship",24
"Bashkir","Nuosu",0.583333333333334,"Marriage and Kinship",24
"Chuvash","Nuosu",0.875,"Marriage and Kinship",24
"Erzya","Nuosu",0.75,"Marriage and Kinship",24
"Estonian","Nuosu",0.781666666666667,"Marriage and Kinship",24
"Gagauz","Nuosu",0.78625,"Marriage and Kinship",24
"Tatar","Nuosu",0.541666666666666,"Marriage and Kinship",24
"Latvian","Nuosu",0.648333333333333,"Marriage and Kinship",24
"Vepsian","Nuosu",0.692916666666667,"Marriage and Kinship",24
"Czech","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Meadow Mari","Nuosu",0.719166666666667,"Marriage and Kinship",24
"Bulgarian","Nuosu",0.735416666666667,"Marriage and Kinship",24
"Belarusian","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Ukrainian","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Hungarian","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Lithuanian","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Kalmyk","Nuosu",0.541666666666666,"Marriage and Kinship",24
"Armenian","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Kurdish (Sorani)","Nuosu",0.541666666666666,"Marriage and Kinship",24
"Abkhazian","Nuosu",0.421666666666667,"Marriage and Kinship",24
"Kabardian","Nuosu",0.606666666666667,"Marriage and Kinship",24
"Turkish","Nuosu",0.5,"Marriage and Kinship",24
"Ossetian","Nuosu",0.445,"Marriage and Kinship",24
"Hebrew","Nuosu",0.5,"Marriage and Kinship",24
"Sindhi","Nuosu",0.5,"Marriage and Kinship",24
"Eastern Punjabi","Nuosu",0.458333333333334,"Marriage and Kinship",24
"Kazakh","Nuosu",0.458333333333334,"Marriage and Kinship",24
"Sakha","Nuosu",0.416666666666667,"Marriage and Kinship",24
"Korean","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Chinese","Nuosu",0.541666666666666,"Marriage and Kinship",24
"Nuosu","Nuosu",0,"Marriage and Kinship",24
"Japanese","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Tibetan","Nuosu",0.625,"Marriage and Kinship",24
"Bengali","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Kashmiri","Nuosu",0.416666666666667,"Marriage and Kinship",24
"Gujarati","Nuosu",0.333333333333333,"Marriage and Kinship",24
"Telugu","Nuosu",0.375,"Marriage and Kinship",24
"Tamil","Nuosu",0.458333333333334,"Marriage and Kinship",24
"Malayalam","Nuosu",0.541666666666666,"Marriage and Kinship",24
"Sinhalese","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Burmese","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Vietnamese","Nuosu",0.583333333333334,"Marriage and Kinship",24
"Khmer","Nuosu",0.625,"Marriage and Kinship",24
"Malay","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Thai","Nuosu",0.625,"Marriage and Kinship",24
"Cebuano","Nuosu",0.708333333333334,"Marriage and Kinship",24
"Banyumasan","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Minangkabau","Nuosu",0.708333333333334,"Marriage and Kinship",24
"Tetum","Nuosu",0.708333333333334,"Marriage and Kinship",24
"Nauruan","Nuosu",0.708333333333334,"Marriage and Kinship",24
"Chamorro","Nuosu",0.75,"Marriage and Kinship",24
"Samoan","Nuosu",0.708333333333334,"Marriage and Kinship",24
"Tongan","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Maori","Nuosu",0.75,"Marriage and Kinship",24
"Hawaiian","Nuosu",0.75,"Marriage and Kinship",24
"Tahitian","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Inupiak","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Greenlandic","Nuosu",0.814583333333333,"Marriage and Kinship",24
"Cheyenne","Nuosu",0.833333333333333,"Marriage and Kinship",24
"Choctaw","Nuosu",0.791666666666667,"Marriage and Kinship",24
"Muscogee","Nuosu",0.75,"Marriage and Kinship",24
"Cherokee","Nuosu",0.75,"Marriage and Kinship",24
"Navajo","Nuosu",0.875,"Marriage and Kinship",24
"Haitian","Nuosu",0.666666666666666,"Marriage and Kinship",24
"Aymara","Nuosu",0.583333333333334,"Marriage and Kinship",24
"Guarani","Nuosu",0.707916666666667,"Marriage and Kinship",24
"Herero","Japanese",0.666666666666666,"Marriage and Kinship",24
"Zulu","Japanese",0.666666666666666,"Marriage and Kinship",24
"Tswana","Japanese",0.666666666666666,"Marriage and Kinship",24
"Shona","Japanese",0.666666666666666,"Marriage and Kinship",24
"Ndonga","Japanese",0.544583333333333,"Marriage and Kinship",24
"Swati","Japanese",0.583333333333334,"Marriage and Kinship",24
"Tsonga","Japanese",0.666666666666666,"Marriage and Kinship",24
"Venda","Japanese",0.75,"Marriage and Kinship",24
"Kongo","Japanese",0.666666666666666,"Marriage and Kinship",24
"Tumbuka","Japanese",0.666666666666666,"Marriage and Kinship",24
"Kikuyu","Japanese",0.666666666666666,"Marriage and Kinship",24
"Luganda","Japanese",0.625,"Marriage and Kinship",24
"Kinyarwanda","Japanese",0.625,"Marriage and Kinship",24
"Lingala","Japanese",0.635416666666667,"Marriage and Kinship",24
"Kirundi","Japanese",0.625,"Marriage and Kinship",24
"Igbo","Japanese",0.625,"Marriage and Kinship",24
"Bambara","Japanese",0.75,"Marriage and Kinship",24
"Tigrinya","Japanese",0.625,"Marriage and Kinship",24
"Afar","Japanese",0.625,"Marriage and Kinship",24
"Amharic","Japanese",0.375,"Marriage and Kinship",24
"Kanuri","Japanese",0.18375,"Marriage and Kinship",24
"Wolof","Japanese",0.833333333333333,"Marriage and Kinship",24
"Egyptian Arabic","Japanese",0.708333333333334,"Marriage and Kinship",24
"Kabyle","Japanese",0.581666666666667,"Marriage and Kinship",24
"Albanian","Japanese",0.625,"Marriage and Kinship",24
"Latin","Japanese",0.458333333333334,"Marriage and Kinship",24
"Neapolitan","Japanese",0.458333333333334,"Marriage and Kinship",24
"Spanish","Japanese",0.416666666666667,"Marriage and Kinship",24
"Greek","Japanese",0.25,"Marriage and Kinship",24
"English","Japanese",0.458333333333334,"Marriage and Kinship",24
"French","Japanese",0.458333333333334,"Marriage and Kinship",24
"Dutch","Japanese",0.416666666666667,"Marriage and Kinship",24
"Icelandic","Japanese",0.303333333333334,"Marriage and Kinship",24
"Irish","Japanese",0.208333333333333,"Marriage and Kinship",24
"Northern Sami","Japanese",0.416666666666667,"Marriage and Kinship",24
"Serbian","Japanese",0.51375,"Marriage and Kinship",24
"Russian","Japanese",0.470833333333334,"Marriage and Kinship",24
"Bashkir","Japanese",0.666666666666666,"Marriage and Kinship",24
"Chuvash","Japanese",0.416666666666667,"Marriage and Kinship",24
"Erzya","Japanese",0.5,"Marriage and Kinship",24
"Estonian","Japanese",0.469166666666667,"Marriage and Kinship",24
"Gagauz","Japanese",0.478333333333334,"Marriage and Kinship",24
"Tatar","Japanese",0.5,"Marriage and Kinship",24
"Latvian","Japanese",0.392916666666667,"Marriage and Kinship",24
"Vepsian","Japanese",0.416666666666667,"Marriage and Kinship",24
"Czech","Japanese",0.208333333333333,"Marriage and Kinship",24
"Meadow Mari","Japanese",0.45,"Marriage and Kinship",24
"Bulgarian","Japanese",0.258333333333333,"Marriage and Kinship",24
"Belarusian","Japanese",0.375,"Marriage and Kinship",24
"Ukrainian","Japanese",0.208333333333333,"Marriage and Kinship",24
"Hungarian","Japanese",0.166666666666666,"Marriage and Kinship",24
"Lithuanian","Japanese",0.25,"Marriage and Kinship",24
"Kalmyk","Japanese",0.5,"Marriage and Kinship",24
"Armenian","Japanese",0.458333333333334,"Marriage and Kinship",24
"Kurdish (Sorani)","Japanese",0.666666666666666,"Marriage and Kinship",24
"Abkhazian","Japanese",0.64125,"Marriage and Kinship",24
"Kabardian","Japanese",0.514583333333333,"Marriage and Kinship",24
"Turkish","Japanese",0.625,"Marriage and Kinship",24
"Ossetian","Japanese",0.578333333333334,"Marriage and Kinship",24
"Hebrew","Japanese",0.666666666666666,"Marriage and Kinship",24
"Sindhi","Japanese",0.625,"Marriage and Kinship",24
"Eastern Punjabi","Japanese",0.708333333333334,"Marriage and Kinship",24
"Kazakh","Japanese",0.708333333333334,"Marriage and Kinship",24
"Sakha","Japanese",0.625,"Marriage and Kinship",24
"Korean","Japanese",0.375,"Marriage and Kinship",24
"Chinese","Japanese",0.5,"Marriage and Kinship",24
"Nuosu","Japanese",0.791666666666667,"Marriage and Kinship",24
"Japanese","Japanese",0,"Marriage and Kinship",24
"Tibetan","Japanese",0.5,"Marriage and Kinship",24
"Bengali","Japanese",0.666666666666666,"Marriage and Kinship",24
"Kashmiri","Japanese",0.583333333333334,"Marriage and Kinship",24
"Gujarati","Japanese",0.75,"Marriage and Kinship",24
"Telugu","Japanese",0.708333333333334,"Marriage and Kinship",24
"Tamil","Japanese",0.708333333333334,"Marriage and Kinship",24
"Malayalam","Japanese",0.75,"Marriage and Kinship",24
"Sinhalese","Japanese",0.625,"Marriage and Kinship",24
"Burmese","Japanese",0.541666666666666,"Marriage and Kinship",24
"Vietnamese","Japanese",0.625,"Marriage and Kinship",24
"Khmer","Japanese",0.541666666666666,"Marriage and Kinship",24
"Malay","Japanese",0.416666666666667,"Marriage and Kinship",24
"Thai","Japanese",0.583333333333334,"Marriage and Kinship",24
"Cebuano","Japanese",0.416666666666667,"Marriage and Kinship",24
"Banyumasan","Japanese",0.458333333333334,"Marriage and Kinship",24
"Minangkabau","Japanese",0.75,"Marriage and Kinship",24
"Tetum","Japanese",0.75,"Marriage and Kinship",24
"Nauruan","Japanese",0.75,"Marriage and Kinship",24
"Chamorro","Japanese",0.416666666666667,"Marriage and Kinship",24
"Samoan","Japanese",0.541666666666666,"Marriage and Kinship",24
"Tongan","Japanese",0.458333333333334,"Marriage and Kinship",24
"Maori","Japanese",0.583333333333334,"Marriage and Kinship",24
"Hawaiian","Japanese",0.625,"Marriage and Kinship",24
"Tahitian","Japanese",0.583333333333334,"Marriage and Kinship",24
"Inupiak","Japanese",0.5,"Marriage and Kinship",24
"Greenlandic","Japanese",0.43,"Marriage and Kinship",24
"Cheyenne","Japanese",0.5,"Marriage and Kinship",24
"Choctaw","Japanese",0.583333333333334,"Marriage and Kinship",24
"Muscogee","Japanese",0.666666666666666,"Marriage and Kinship",24
"Cherokee","Japanese",0.666666666666666,"Marriage and Kinship",24
"Navajo","Japanese",0.666666666666666,"Marriage and Kinship",24
"Haitian","Japanese",0.5,"Marriage and Kinship",24
"Aymara","Japanese",0.583333333333334,"Marriage and Kinship",24
"Guarani","Japanese",0.3675,"Marriage and Kinship",24
"Herero","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Zulu","Tibetan",0.375,"Marriage and Kinship",24
"Tswana","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Shona","Tibetan",0.583333333333334,"Marriage and Kinship",24
"Ndonga","Tibetan",0.732083333333333,"Marriage and Kinship",24
"Swati","Tibetan",0.458333333333334,"Marriage and Kinship",24
"Tsonga","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Venda","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Kongo","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Tumbuka","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Kikuyu","Tibetan",0.375,"Marriage and Kinship",24
"Luganda","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Kinyarwanda","Tibetan",0.375,"Marriage and Kinship",24
"Lingala","Tibetan",0.302083333333334,"Marriage and Kinship",24
"Kirundi","Tibetan",0.5,"Marriage and Kinship",24
"Igbo","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Bambara","Tibetan",0.458333333333334,"Marriage and Kinship",24
"Tigrinya","Tibetan",0.5,"Marriage and Kinship",24
"Afar","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Amharic","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Kanuri","Tibetan",0.55875,"Marriage and Kinship",24
"Wolof","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Egyptian Arabic","Tibetan",0.583333333333334,"Marriage and Kinship",24
"Kabyle","Tibetan",0.373333333333333,"Marriage and Kinship",24
"Albanian","Tibetan",0.458333333333334,"Marriage and Kinship",24
"Latin","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Neapolitan","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Spanish","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Greek","Tibetan",0.541666666666666,"Marriage and Kinship",24
"English","Tibetan",0.625,"Marriage and Kinship",24
"French","Tibetan",0.583333333333334,"Marriage and Kinship",24
"Dutch","Tibetan",0.583333333333334,"Marriage and Kinship",24
"Icelandic","Tibetan",0.595000000000001,"Marriage and Kinship",24
"Irish","Tibetan",0.5,"Marriage and Kinship",24
"Northern Sami","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Serbian","Tibetan",0.472083333333333,"Marriage and Kinship",24
"Russian","Tibetan",0.595833333333334,"Marriage and Kinship",24
"Bashkir","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Chuvash","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Erzya","Tibetan",0.375,"Marriage and Kinship",24
"Estonian","Tibetan",0.635833333333333,"Marriage and Kinship",24
"Gagauz","Tibetan",0.603333333333334,"Marriage and Kinship",24
"Tatar","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Latvian","Tibetan",0.517916666666667,"Marriage and Kinship",24
"Vepsian","Tibetan",0.53,"Marriage and Kinship",24
"Czech","Tibetan",0.5,"Marriage and Kinship",24
"Meadow Mari","Tibetan",0.533333333333333,"Marriage and Kinship",24
"Bulgarian","Tibetan",0.633333333333333,"Marriage and Kinship",24
"Belarusian","Tibetan",0.5,"Marriage and Kinship",24
"Ukrainian","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Hungarian","Tibetan",0.625,"Marriage and Kinship",24
"Lithuanian","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Kalmyk","Tibetan",0.5,"Marriage and Kinship",24
"Armenian","Tibetan",0.625,"Marriage and Kinship",24
"Kurdish (Sorani)","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Abkhazian","Tibetan",0.39125,"Marriage and Kinship",24
"Kabardian","Tibetan",0.347916666666667,"Marriage and Kinship",24
"Turkish","Tibetan",0.375,"Marriage and Kinship",24
"Ossetian","Tibetan",0.286666666666667,"Marriage and Kinship",24
"Hebrew","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Sindhi","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Eastern Punjabi","Tibetan",0.458333333333334,"Marriage and Kinship",24
"Kazakh","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Sakha","Tibetan",0.458333333333334,"Marriage and Kinship",24
"Korean","Tibetan",0.333333333333333,"Marriage and Kinship",24
"Chinese","Tibetan",0.208333333333333,"Marriage and Kinship",24
"Nuosu","Tibetan",0.625,"Marriage and Kinship",24
"Japanese","Tibetan",0.5,"Marriage and Kinship",24
"Tibetan","Tibetan",0,"Marriage and Kinship",24
"Bengali","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Kashmiri","Tibetan",0.375,"Marriage and Kinship",24
"Gujarati","Tibetan",0.5,"Marriage and Kinship",24
"Telugu","Tibetan",0.333333333333333,"Marriage and Kinship",24
"Tamil","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Malayalam","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Sinhalese","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Burmese","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Vietnamese","Tibetan",0.333333333333333,"Marriage and Kinship",24
"Khmer","Tibetan",0.625,"Marriage and Kinship",24
"Malay","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Thai","Tibetan",0.625,"Marriage and Kinship",24
"Cebuano","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Banyumasan","Tibetan",0.5,"Marriage and Kinship",24
"Minangkabau","Tibetan",0.833333333333333,"Marriage and Kinship",24
"Tetum","Tibetan",0.75,"Marriage and Kinship",24
"Nauruan","Tibetan",0.75,"Marriage and Kinship",24
"Chamorro","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Samoan","Tibetan",0.625,"Marriage and Kinship",24
"Tongan","Tibetan",0.625,"Marriage and Kinship",24
"Maori","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Hawaiian","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Tahitian","Tibetan",0.583333333333334,"Marriage and Kinship",24
"Inupiak","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Greenlandic","Tibetan",0.638333333333334,"Marriage and Kinship",24
"Cheyenne","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Choctaw","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Muscogee","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Cherokee","Tibetan",0.666666666666666,"Marriage and Kinship",24
"Navajo","Tibetan",0.708333333333334,"Marriage and Kinship",24
"Haitian","Tibetan",0.541666666666666,"Marriage and Kinship",24
"Aymara","Tibetan",0.416666666666667,"Marriage and Kinship",24
"Guarani","Tibetan",0.659166666666666,"Marriage and Kinship",24
"Herero","Bengali",0.791666666666667,"Marriage and Kinship",24
"Zulu","Bengali",0.458333333333334,"Marriage and Kinship",24
"Tswana","Bengali",0.625,"Marriage and Kinship",24
"Shona","Bengali",0.5,"Marriage and Kinship",24
"Ndonga","Bengali",0.747916666666667,"Marriage and Kinship",24
"Swati","Bengali",0.583333333333334,"Marriage and Kinship",24
"Tsonga","Bengali",0.458333333333334,"Marriage and Kinship",24
"Venda","Bengali",0.5,"Marriage and Kinship",24
"Kongo","Bengali",0.657499999999999,"Marriage and Kinship",24
"Tumbuka","Bengali",0.583333333333334,"Marriage and Kinship",24
"Kikuyu","Bengali",0.458333333333334,"Marriage and Kinship",24
"Luganda","Bengali",0.708333333333334,"Marriage and Kinship",24
"Kinyarwanda","Bengali",0.416666666666667,"Marriage and Kinship",24
"Lingala","Bengali",0.433333333333333,"Marriage and Kinship",24
"Kirundi","Bengali",0.625,"Marriage and Kinship",24
"Igbo","Bengali",0.375,"Marriage and Kinship",24
"Bambara","Bengali",0.458333333333334,"Marriage and Kinship",24
"Tigrinya","Bengali",0.291666666666667,"Marriage and Kinship",24
"Afar","Bengali",0.541666666666666,"Marriage and Kinship",24
"Amharic","Bengali",0.583333333333334,"Marriage and Kinship",24
"Kanuri","Bengali",0.615416666666667,"Marriage and Kinship",24
"Wolof","Bengali",0.625,"Marriage and Kinship",24
"Egyptian Arabic","Bengali",0.625,"Marriage and Kinship",24
"Kabyle","Bengali",0.412083333333333,"Marriage and Kinship",24
"Albanian","Bengali",0.5,"Marriage and Kinship",24
"Latin","Bengali",0.583333333333334,"Marriage and Kinship",24
"Neapolitan","Bengali",0.666666666666666,"Marriage and Kinship",24
"Spanish","Bengali",0.625,"Marriage and Kinship",24
"Greek","Bengali",0.5,"Marriage and Kinship",24
"English","Bengali",0.666666666666666,"Marriage and Kinship",24
"French","Bengali",0.541666666666666,"Marriage and Kinship",24
"Dutch","Bengali",0.625,"Marriage and Kinship",24
"Icelandic","Bengali",0.565416666666667,"Marriage and Kinship",24
"Irish","Bengali",0.5,"Marriage and Kinship",24
"Northern Sami","Bengali",0.666666666666666,"Marriage and Kinship",24
"Serbian","Bengali",0.365,"Marriage and Kinship",24
"Russian","Bengali",0.614583333333333,"Marriage and Kinship",24
"Bashkir","Bengali",0.375,"Marriage and Kinship",24
"Chuvash","Bengali",0.541666666666666,"Marriage and Kinship",24
"Erzya","Bengali",0.291666666666667,"Marriage and Kinship",24
"Estonian","Bengali",0.648333333333333,"Marriage and Kinship",24
"Gagauz","Bengali",0.485416666666667,"Marriage and Kinship",24
