l1,l2,IDS_SEMANTICFIELD_l1,local_alignment
es,ka,The house,0.297963365472237
es,ka,The physical world,0.322740774824909
es,ka,Time,0.5075284173571645
es,kk,Agriculture and vegetation,0.2541435741697625
es,kk,Animals,0.36410334428996044
es,kk,Basic actions and technology,0.2251208146312236
es,kk,Clothing and grooming,0.2998600610122978
es,kk,Cognition,0.34786085300379693
es,kk,Emotions and values,0.2807205134763334
es,kk,Food and drink,0.3196319438564753
es,kk,Kinship,0.39919532509744526
es,kk,Miscellaneous function words,0.28940728994944315
es,kk,Modern world,0.24677642321331916
es,kk,Motion,0.2623952595022799
es,kk,Possession,0.31302173433976244
es,kk,Quantity,0.5080259758578095
es,kk,Sense perception,0.2500154508389653
es,kk,Social and political relations,0.278752550502661
es,kk,Spatial relations,0.21953810889702913
es,kk,Speech and language,0.27137084825916735
es,kk,The body,0.29099234127525414
es,kk,The house,0.24213179792236042
es,kk,The physical world,0.2897527672398755
es,kk,Time,0.4686327374778943
es,kn,Agriculture and vegetation,0.2503016497513978
es,kn,Animals,0.34157475972186085
es,kn,Basic actions and technology,0.224900970631935
es,kn,Clothing and grooming,0.20482863491019782
es,kn,Cognition,0.2842850565944173
es,kn,Emotions and values,0.3021570683514295
es,kn,Food and drink,0.2567708231369398
es,kn,Kinship,0.5125831820234399
es,kn,Miscellaneous function words,0.3587494150600852
es,kn,Modern world,0.25208495001215087
es,kn,Motion,0.22522343408874085
es,kn,Possession,0.19463508174755115
es,kn,Quantity,0.5645670151353283
es,kn,Sense perception,0.30067242441410297
es,kn,Social and political relations,0.2969645146863706
es,kn,Spatial relations,0.2249276061175757
es,kn,Speech and language,0.26251907129857643
es,kn,The body,0.29404717737745517
es,kn,The house,0.2567943977314562
es,kn,The physical world,0.2918326374760152
es,kn,Time,0.42382491870698025
es,ko,Agriculture and vegetation,0.29796307990805776
es,ko,Animals,0.2815039342965762
es,ko,Basic actions and technology,0.221501563397286
es,ko,Clothing and grooming,0.2150389638017246
es,ko,Cognition,0.3000771993801968
es,ko,Emotions and values,0.2738045540057315
es,ko,Food and drink,0.26110164421707766
es,ko,Kinship,0.48023298561573646
es,ko,Miscellaneous function words,0.37128930146894823
es,ko,Modern world,0.2075560945187759
es,ko,Motion,0.19650911968875734
es,ko,Possession,0.26467719396888345
es,ko,Quantity,0.3845449086529124
es,ko,Sense perception,0.26754282731943363
es,ko,Social and political relations,0.2999113196487502
es,ko,Spatial relations,0.24863778591245383
es,ko,Speech and language,0.26470980008927414
es,ko,The body,0.27417445813223223
es,ko,The house,0.2430651063652025
es,ko,The physical world,0.25187995672046126
es,ko,Time,0.4609524447116604
es,lbe,Agriculture and vegetation,0.11915100080056758
es,lbe,Animals,0.13348359873530008
es,lbe,Basic actions and technology,0.17305134253709412
es,lbe,Clothing and grooming,-0.15911319289222908
es,lbe,Cognition,-0.006971823453157361
es,lbe,Emotions and values,0.08242579991997653
es,lbe,Food and drink,0.04100731202948685
es,lbe,Kinship,0.11961516931192342
es,lbe,Miscellaneous function words,0.09632867083754731
es,lbe,Modern world,0.11121545535557689
es,lbe,Motion,0.16569856601165348
es,lbe,Possession,0.04702173035360276
es,lbe,Quantity,0.2907403449460612
es,lbe,Sense perception,0.1721008479897219
es,lbe,Social and political relations,0.07526300007330958
es,lbe,Spatial relations,0.04165596311295183
es,lbe,Speech and language,0.10793008434226206
es,lbe,The body,-0.0024221978871797473
es,lbe,The house,-0.021203097500766516
es,lbe,The physical world,0.0028401073520375325
es,lbe,Time,0.20381296320221742
es,lez,Agriculture and vegetation,0.1934258843196204
es,lez,Animals,0.19880852378040834
es,lez,Basic actions and technology,0.22030600212764467
es,lez,Clothing and grooming,0.17828438762224477
es,lez,Cognition,0.14114699908806772
es,lez,Emotions and values,0.16729251402870715
es,lez,Food and drink,0.19558495383581534
es,lez,Kinship,0.24045480061706065
es,lez,Miscellaneous function words,0.2256448123954116
es,lez,Modern world,0.12416897460945606
es,lez,Motion,0.24225554986582765
es,lez,Possession,0.22477943317842256
es,lez,Quantity,0.27187244133070565
es,lez,Sense perception,0.1937262116810586
es,lez,Social and political relations,0.19558519213137818
es,lez,Spatial relations,0.1711138957208732
es,lez,Speech and language,0.17465642823112923
es,lez,The body,0.14004053463816585
es,lez,The house,0.08900346179176631
es,lez,The physical world,0.16124889721898664
es,lez,Time,0.3645494049196313
es,ml,Agriculture and vegetation,0.23793358848202492
es,ml,Animals,0.35891314348310444
es,ml,Basic actions and technology,0.21656539730045024
es,ml,Clothing and grooming,0.25079252686528547
es,ml,Cognition,0.27978884370045515
es,ml,Emotions and values,0.27993033492685593
es,ml,Food and drink,0.22273083971300522
es,ml,Kinship,0.47517876864857844
es,ml,Miscellaneous function words,0.32435452267691883
es,ml,Modern world,0.20163835394888074
es,ml,Motion,0.19781293315199985
es,ml,Possession,0.20663669984489041
es,ml,Quantity,0.5816416909330903
es,ml,Sense perception,0.2890376380656959
es,ml,Social and political relations,0.30224476288281454
es,ml,Spatial relations,0.23244283298991752
es,ml,Speech and language,0.24253240680510707
es,ml,The body,0.29735948842091964
es,ml,The house,0.1954569352121931
es,ml,The physical world,0.3196209574435219
es,ml,Time,0.4914450030360129
es,mn,Agriculture and vegetation,0.19743449612973146
es,mn,Animals,0.26915866354832163
es,mn,Basic actions and technology,0.20351106534604857
es,mn,Clothing and grooming,0.24166589928221288
es,mn,Cognition,0.25692611143648897
es,mn,Emotions and values,0.2709603745360653
es,mn,Food and drink,0.2108477225339988
es,mn,Kinship,0.4214246723972469
es,mn,Miscellaneous function words,0.2536223935705501
es,mn,Modern world,0.2643753230860564
es,mn,Motion,0.17516694175519437
es,mn,Possession,0.21134554417032794
es,mn,Quantity,0.2814831981511895
es,mn,Sense perception,0.21364640901323526
es,mn,Social and political relations,0.29485495928066646
es,mn,Spatial relations,0.2002288069518251
es,mn,Speech and language,0.27669232153359075
es,mn,The body,0.23981319598994358
es,mn,The house,0.18349212008145954
es,mn,The physical world,0.23026472239991558
es,mn,Time,0.3696601048298726
es,pt,Agriculture and vegetation,0.36931240238567564
es,pt,Animals,0.4436209973170053
es,pt,Basic actions and technology,0.32899302915319123
es,pt,Clothing and grooming,0.3885578396359722
es,pt,Cognition,0.3925592949466967
es,pt,Emotions and values,0.3625665340852109
es,pt,Food and drink,0.467427555088581
es,pt,Kinship,0.6328226817248872
es,pt,Miscellaneous function words,0.5085296984216099
es,pt,Modern world,0.3848496241627277
es,pt,Motion,0.3045163332275438
es,pt,Possession,0.46835413736834053
es,pt,Quantity,0.6568503595057543
es,pt,Sense perception,0.42736285301061744
es,pt,Social and political relations,0.3915523286608533
es,pt,Spatial relations,0.31259886659024827
es,pt,Speech and language,0.4101172406581126
es,pt,The body,0.4498264654928356
es,pt,The house,0.36652742642182357
es,pt,The physical world,0.4244241628461723
es,pt,Time,0.5472431193192681
es,ro,Agriculture and vegetation,0.3384162912431633
es,ro,Animals,0.403977102430188
es,ro,Basic actions and technology,0.2578363082611234
es,ro,Clothing and grooming,0.3081830922427325
es,ro,Cognition,0.3301486180266057
es,ro,Emotions and values,0.2769420776946835
es,ro,Food and drink,0.3639917322468386
es,ro,Kinship,0.5051252883408603
es,ro,Miscellaneous function words,0.3549565973396142
es,ro,Modern world,0.3116934854057146
es,ro,Motion,0.21884009537707277
es,ro,Possession,0.3576990309769126
es,ro,Quantity,0.5972907024766032
es,ro,Sense perception,0.33478631916080925
es,ro,Social and political relations,0.31256570976100057
es,ro,Spatial relations,0.2889212362086468
es,ro,Speech and language,0.2806621519948956
es,ro,The body,0.31733234655495507
es,ro,The house,0.2267886121046132
es,ro,The physical world,0.33075884629845204
es,ro,Time,0.543057353438204
es,sah,Agriculture and vegetation,0.1596053338902551
es,sah,Animals,0.19427419320323266
es,sah,Basic actions and technology,0.1721729344977229
es,sah,Clothing and grooming,0.1945624738218179
es,sah,Cognition,0.28343829284609595
es,sah,Emotions and values,0.2534282022945673
es,sah,Food and drink,0.1517679238101892
es,sah,Kinship,0.34062841749803424
es,sah,Miscellaneous function words,0.23680550498996747
es,sah,Modern world,0.17384044096726256
es,sah,Motion,0.17332159849087406
es,sah,Possession,0.2658108608465591
es,sah,Quantity,0.3745902527617707
es,sah,Sense perception,0.2101537656732123
es,sah,Social and political relations,0.22816422914795154
es,sah,Spatial relations,0.1809750479132247
es,sah,Speech and language,0.18324956708070142
es,sah,The body,0.16257734828152
es,sah,The house,0.15434526308548002
es,sah,The physical world,0.1844824140502369
es,sah,Time,0.3572071539773854
es,ta,Agriculture and vegetation,0.29150197725886
es,ta,Animals,0.3799422388366974
es,ta,Basic actions and technology,0.21751082190186813
es,ta,Clothing and grooming,0.2575513108385152
es,ta,Cognition,0.33731755284172593
es,ta,Emotions and values,0.29879591689109836
es,ta,Food and drink,0.288607503914555
es,ta,Kinship,0.5418732034383954
es,ta,Miscellaneous function words,0.3634101677730212
es,ta,Modern world,0.28399854967040566
es,ta,Motion,0.19040755922853295
es,ta,Possession,0.3013494149588743
es,ta,Quantity,0.5644138008924001
es,ta,Sense perception,0.272890142144153
es,ta,Social and political relations,0.3051663530334137
es,ta,Spatial relations,0.28196659986474376
es,ta,Speech and language,0.2935193422620788
es,ta,The body,0.34366222189238804
es,ta,The house,0.26107396778256886
es,ta,The physical world,0.32858725570142994
es,ta,Time,0.41888472397093
es,te,Agriculture and vegetation,0.21789075432426322
es,te,Animals,0.3578365925528228
es,te,Basic actions and technology,0.25917824108696524
es,te,Clothing and grooming,0.21192472130453366
es,te,Cognition,0.2941736426081853
es,te,Emotions and values,0.299126546927332
es,te,Food and drink,0.29347778849388284
es,te,Kinship,0.5537873945663756
es,te,Miscellaneous function words,0.4102961181672547
es,te,Modern world,0.20931923788490736
es,te,Motion,0.2448782426723458
es,te,Possession,0.2673324590425312
es,te,Quantity,0.42524925582937884
es,te,Sense perception,0.2950795705683607
es,te,Social and political relations,0.24287782955124088
es,te,Spatial relations,0.2784160993426276
es,te,Speech and language,0.20664460657061537
es,te,The body,0.2923057495801884
es,te,The house,0.18571593012074533
es,te,The physical world,0.31701769075083847
es,te,Time,0.5601288797795181
es,tr,Agriculture and vegetation,0.36396629449540635
es,tr,Animals,0.3849235008425608
es,tr,Basic actions and technology,0.2645768198694059
es,tr,Clothing and grooming,0.28138598082197447
es,tr,Cognition,0.3632481204909569
es,tr,Emotions and values,0.30433794787000545
es,tr,Food and drink,0.40948770217933733
es,tr,Kinship,0.41814549524778133
es,tr,Miscellaneous function words,0.377094187968938
es,tr,Modern world,0.28347065705105734
es,tr,Motion,0.24148357992719796
es,tr,Possession,0.28259718497846215
es,tr,Quantity,0.5336794632598568
es,tr,Sense perception,0.31515429437353876
es,tr,Social and political relations,0.35428867760397037
es,tr,Spatial relations,0.3053446877697812
es,tr,Speech and language,0.37835767500948136
es,tr,The body,0.36234550347990824
es,tr,The house,0.27364195699780736
es,tr,The physical world,0.33972346088606875
es,tr,Time,0.5810592666388436
es,tt,Agriculture and vegetation,0.23624075631885944
es,tt,Animals,0.28165586857833036
es,tt,Basic actions and technology,0.19688878126149184
es,tt,Clothing and grooming,0.23303992884764899
es,tt,Cognition,0.3145785582899961
es,tt,Emotions and values,0.2720650375007744
es,tt,Food and drink,0.2847686874770608
es,tt,Kinship,0.30545390703724284
es,tt,Miscellaneous function words,0.3165214192888926
es,tt,Modern world,0.29652183087040473
es,tt,Motion,0.20714740986099264
es,tt,Possession,0.2369011227762526
es,tt,Quantity,0.5086735413764881
es,tt,Sense perception,0.19852257003245152
es,tt,Social and political relations,0.2576279532069737
es,tt,Spatial relations,0.20020664790388626
es,tt,Speech and language,0.29628652742513856
es,tt,The body,0.19215243615960634
es,tt,The house,0.19919111301078893
es,tt,The physical world,0.22457064450337538
es,tt,Time,0.464644878580589
es,uz,Agriculture and vegetation,0.22771483343002702
es,uz,Animals,0.4428837596329735
es,uz,Basic actions and technology,0.250401093897029
es,uz,Clothing and grooming,0.2466747609486033
es,uz,Cognition,0.2969078170777275
es,uz,Emotions and values,0.2562687589648324
es,uz,Food and drink,0.28304605738009364
es,uz,Kinship,0.430028054210698
es,uz,Miscellaneous function words,0.32827720434459906
es,uz,Modern world,0.2327371982274729
es,uz,Motion,0.2331451751189284
es,uz,Possession,0.40831903233737726
es,uz,Quantity,0.39939528237703503
es,uz,Sense perception,0.24814632186517133
es,uz,Social and political relations,0.28185867942725906
es,uz,Spatial relations,0.2040301895098008
es,uz,Speech and language,0.25803244359991306
es,uz,The body,0.27360461630350164
es,uz,The house,0.2671315642707086
es,uz,The physical world,0.24932253596500112
es,uz,Time,0.42414342422964135
es,xal,Agriculture and vegetation,0.05609144507457051
es,xal,Animals,0.199579262779638
es,xal,Basic actions and technology,0.08384384708448045
es,xal,Clothing and grooming,0.03376006395632582
es,xal,Cognition,0.09878060543933904
es,xal,Emotions and values,0.049636736852809976
es,xal,Food and drink,-0.06635113343821263
es,xal,Kinship,0.07553353424901049
es,xal,Miscellaneous function words,0.16558700499459927
es,xal,Modern world,0.040586528034067045
es,xal,Motion,0.0866289594752665
es,xal,Possession,0.1115798992371024
es,xal,Quantity,0.1841560067029531
es,xal,Sense perception,0.09608099890387771
es,xal,Social and political relations,0.047997897041549664
es,xal,Spatial relations,0.06627660659757499
es,xal,Speech and language,0.07216359033994486
es,xal,The body,0.054666021990058995
es,xal,The house,0.07563567836588074
es,xal,The physical world,0.061753332152208455
es,xal,Time,0.08685903136118683
es,zh,Agriculture and vegetation,0.2740146913637322
es,zh,Animals,0.279576991448615
es,zh,Basic actions and technology,0.2088321374395348
es,zh,Clothing and grooming,0.24725493286373204
es,zh,Cognition,0.28532267662231175
es,zh,Emotions and values,0.24205801149484477
es,zh,Food and drink,0.31125020369568224
es,zh,Kinship,0.48555340872295305
es,zh,Miscellaneous function words,0.3264188997083196
es,zh,Modern world,0.23590669798287592
es,zh,Motion,0.2081945548316052
es,zh,Possession,0.2756753175850818
es,zh,Quantity,0.49280829473774324
es,zh,Sense perception,0.20949762973530264
es,zh,Social and political relations,0.269430520749312
es,zh,Spatial relations,0.19851078219092844
es,zh,Speech and language,0.2644792649742047
es,zh,The body,0.28352761492975914
es,zh,The house,0.21465712506217774
es,zh,The physical world,0.25995964225511825
es,zh,Time,0.45846769756276584
et,ab,Agriculture and vegetation,0.03460726834389638
et,ab,Animals,0.013437702198961246
et,ab,Basic actions and technology,0.27371154889300076
et,ab,Cognition,0.16444169318151697
et,ab,Emotions and values,0.07787334184890962
et,ab,Kinship,-0.0096180287186816
et,ab,Miscellaneous function words,0.1072439115978914
et,ab,Modern world,0.03142152208026123
