l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
bg,uk,Food and drink,0.16295390784453145,34
is,ar,Possession,0.16304677109747506,31
fi,ca,The house,0.16306072436300825,18
no,ar,Agriculture and vegetation,0.163061752626521,21
lt,pt,The body,0.1631037319323134,110
hy,ro,Speech and language,0.16313636454674824,5
is,en,Spatial relations,0.16315314842603343,70
sv,ko,Social and political relations,0.16315781736645563,21
ja,he,Spatial relations,0.16320116436618706,39
is,es,Clothing and grooming,0.16324170736676666,25
lv,nl,Cognition,0.16332026990717421,17
bg,ko,The physical world,0.1633531748744214,61
et,ca,The body,0.1633625098922619,92
da,ro,The house,0.1633762328371917,24
ru,ko,Emotions and values,0.16338749722506488,27
lv,sk,Speech and language,0.1633963664725061,12
lv,sk,Modern world,0.16346790592356056,33
bg,ko,Speech and language,0.16347509052413786,13
hr,eu,Clothing and grooming,0.1634754353711747,32
et,is,Basic actions and technology,0.16352249756868142,136
fi,uk,Speech and language,0.16358282427277326,27
sq,tr,The house,0.16358942743839347,25
ru,lt,Food and drink,0.16360143997730517,38
hu,ja,Food and drink,0.16361630825515627,24
uk,en,Emotions and values,0.1636223648748935,47
uk,ar,Possession,0.16362571499776093,30
el,br,Possession,0.16368328677828908,19
lt,eu,Basic actions and technology,0.16372416261288306,118
is,no,Spatial relations,0.16382081891809944,78
ja,eu,Cognition,0.16383632779363497,27
lt,sv,Food and drink,0.16390247030822439,42
hr,it,Clothing and grooming,0.16391219778828314,34
pt,ko,The house,0.16396743805927355,17
de,ja,Motion,0.1640520106830993,21
fa,is,Sense perception,0.16405445046622213,42
sq,ca,Basic actions and technology,0.1641062847410615,112
fr,ca,Motion,0.1641304613528976,68
hy,ar,Sense perception,0.16414128135243278,4
sq,ca,Motion,0.16414432775642526,67
is,en,Basic actions and technology,0.16414621263722612,126
ru,is,Emotions and values,0.16417114240416467,56
ca,es,Speech and language,0.1641929890518933,24
no,ca,Speech and language,0.1642131542697482,21
is,fr,Emotions and values,0.1642139079088687,71
ru,ro,Agriculture and vegetation,0.16425629255560475,26
ca,tr,Basic actions and technology,0.1642751000455149,121
ru,is,The body,0.1642862704897156,88
lv,tr,Social and political relations,0.1642984469058434,35
fi,ca,Food and drink,0.16429859958164328,34
cs,uk,Social and political relations,0.16430548828313274,31
de,ro,Animals,0.1643260588482136,2
ru,ca,Food and drink,0.1643274030704331,35
el,ja,Time,0.16434335743499492,50
fi,da,Agriculture and vegetation,0.16435855575820355,24
no,da,Modern world,0.1643846234086784,28
et,lt,The body,0.1644093646538492,102
is,es,Spatial relations,0.16441767965632476,77
ko,ar,The body,0.1644399385828571,66
et,no,Agriculture and vegetation,0.16444341191741996,25
no,pt,Agriculture and vegetation,0.16452015181991525,26
sk,ko,The physical world,0.1645289911306753,55
lv,bg,Possession,0.16453327181803987,9
lv,ru,Basic actions and technology,0.16455873607415142,57
et,da,Agriculture and vegetation,0.1646309333719077,24
bg,ko,Basic actions and technology,0.16466300815095591,39
hr,lt,The physical world,0.16467424101976197,94
is,de,Basic actions and technology,0.16470401719650574,86
uk,tr,The body,0.16472070895919938,84
lt,ar,The body,0.16472777888103768,95
ca,tr,Spatial relations,0.16473782871986692,89
eu,he,Possession,0.16474097135752017,28
sq,ca,Spatial relations,0.1647628716362265,77
ca,ro,Speech and language,0.16478088210613445,28
ko,he,Food and drink,0.16481142854926994,21
et,is,Possession,0.16482024784938537,31
fa,uk,Food and drink,0.1648969636394938,31
sq,bg,Modern world,0.1649442104702212,39
lt,es,The body,0.16497234375993297,103
hr,sv,Modern world,0.1650051507807148,34
tr,ja,Speech and language,0.1650768838316552,14
fa,lt,The house,0.16508051030500673,22
pl,ja,Basic actions and technology,0.16511663405622995,38
de,es,Animals,0.16514536034580754,1
pl,ja,Emotions and values,0.1651810835206685,31
pl,eu,Emotions and values,0.1652018494537733,50
pl,eu,Animals,0.16525838529416703,41
ru,ja,The body,0.16528732695970416,57
el,is,Food and drink,0.16528794071181668,31
is,eu,Spatial relations,0.1652956298296457,72
uk,ru,Modern world,0.16530226123119882,27
fi,lt,The body,0.16537922865470664,109
bg,da,The house,0.16539197037401604,24
no,en,The house,0.16539743264106055,23
lv,he,Basic actions and technology,0.165412132589029,55
fa,is,Clothing and grooming,0.16544996107540091,20
no,fr,The physical world,0.1654549549853569,97
sq,hr,Food and drink,0.1654703332085246,45
hr,ca,Possession,0.1654794688597627,27
fi,nl,Possession,0.16548250330764835,32
lv,cs,Basic actions and technology,0.16548425100133934,52
pl,ja,Kinship,0.16550001088352986,36
ru,ja,Kinship,0.16550984386575737,34
ro,eu,Possession,0.16552136221589928,41
fi,lv,The body,0.16552390891259908,78
lv,pl,Animals,0.16554782422212747,32
fa,lt,Food and drink,0.16559466803325562,32
et,lv,Modern world,0.1656068180630287,32
sq,fr,The body,0.16562486282174796,97
fa,lt,Social and political relations,0.1656273205818673,32
el,ja,Agriculture and vegetation,0.16563460454356527,7
hu,is,Emotions and values,0.16564091474949072,70
ja,ar,Motion,0.16566023449542752,37
et,uk,Cognition,0.1656695352586046,32
en,ca,Speech and language,0.16568315335180078,21
lt,is,Social and political relations,0.16568965122304247,32
fr,ca,The house,0.16572083222526338,18
et,eu,Sense perception,0.1657561802486256,50
lt,he,The house,0.1657953370658329,22
hr,ko,Clothing and grooming,0.1658016666408473,18
fr,he,Agriculture and vegetation,0.165838805412542,22
bg,ko,Cognition,0.16584669814089462,17
fi,ca,The body,0.16585700736789258,96
fr,eu,The house,0.16586314305003155,18
hr,ko,The house,0.16590456954222177,17
is,ar,Speech and language,0.16590668706968614,30
lt,pt,The house,0.16592924638786008,27
uk,fr,Emotions and values,0.1659382704055534,63
el,ja,Speech and language,0.16596165978809813,14
lv,fr,Social and political relations,0.16599901112682586,30
uk,fr,Spatial relations,0.16600306134117465,87
no,ro,Agriculture and vegetation,0.16601294062981367,28
sk,ca,Modern world,0.1660304849592637,33
fi,he,Modern world,0.16604504349676363,37
ca,ar,Emotions and values,0.16609304275692457,52
hy,nl,Speech and language,0.16610664791065838,4
sk,is,Basic actions and technology,0.1661606690588769,143
ru,no,Clothing and grooming,0.166205761303397,29
fa,lt,Modern world,0.16622183863751208,41
is,de,Speech and language,0.16622651643365566,15
ca,tr,The house,0.166242272700524,22
da,ko,Spatial relations,0.16625562445546113,53
is,pt,Motion,0.16627472017922687,79
fa,he,Agriculture and vegetation,0.16628701715218078,21
hr,eu,The body,0.16628779804611904,86
lv,cs,Clothing and grooming,0.16633618495684366,17
hy,tr,Speech and language,0.16638652513824176,6
uk,no,Possession,0.16640140643552953,29
no,he,The house,0.16640804040921264,23
it,ar,Agriculture and vegetation,0.1664164395767539,18
lv,fa,Spatial relations,0.1664272486102009,61
uk,fr,Cognition,0.16643916895418612,33
sq,he,Basic actions and technology,0.16645226263485877,124
nl,ko,Basic actions and technology,0.16645352917667883,40
fi,is,Basic actions and technology,0.16645852593294047,142
ca,pt,Food and drink,0.1664668216343609,37
fa,is,Motion,0.16649046508112522,39
cs,ko,Food and drink,0.1665058576188145,19
fr,ca,Modern world,0.16650782605453912,31
sq,tr,Basic actions and technology,0.16651881146743439,131
it,eu,Basic actions and technology,0.16654417203241975,105
sq,it,The body,0.16656221526082937,95
et,is,Emotions and values,0.16657525111543847,62
ja,ar,Spatial relations,0.16657992264347368,30
hu,da,Social and political relations,0.16662707432915133,33
hu,hr,Agriculture and vegetation,0.16663034341301441,31
lt,he,Sense perception,0.16664114599405738,48
hu,cs,Agriculture and vegetation,0.1666565786179151,26
no,es,The house,0.1666632799967273,26
lv,pl,Basic actions and technology,0.16667608173351536,49
de,he,Animals,0.16667645649523727,2
sk,ko,Sense perception,0.16674144369938237,40
hu,nl,Modern world,0.16678560427772643,40
is,pt,Basic actions and technology,0.16681221453936193,149
lt,it,Clothing and grooming,0.16683577660918886,27
lt,br,Cognition,0.16684500655874585,15
is,de,Kinship,0.16689159274321522,7
is,nl,Clothing and grooming,0.16690003223960725,27
sq,de,Possession,0.16693142860634336,26
hr,uk,Animals,0.16693219074587862,38
bg,ko,Possession,0.1669335962852899,11
uk,he,Motion,0.16695077430521038,66
et,sq,The body,0.1669703751699471,107
fr,ca,Clothing and grooming,0.166971406553053,28
uk,eu,Miscellaneous function words,0.1669887131660391,14
sq,pl,The physical world,0.16704255190297654,84
bg,br,Clothing and grooming,0.16704288478849783,4
fi,ja,Food and drink,0.16705810159912957,24
fr,ro,The house,0.1670620963177353,29
uk,is,Sense perception,0.16706360257864097,34
sq,sv,Motion,0.16706963940803118,70
hy,sk,Miscellaneous function words,0.16709693777577936,16
uk,es,Emotions and values,0.16712002330034145,61
sq,da,Emotions and values,0.16716442286221192,62
is,tr,The house,0.16717598635700018,24
da,pt,The house,0.16717671028432995,25
da,ro,Cognition,0.16721165800099236,34
lv,sv,Possession,0.1672179919146049,9
fr,pt,The house,0.16722128244112403,29
et,lt,Food and drink,0.1672404313839823,38
fr,ca,Sense perception,0.16729473268185446,50
da,es,Modern world,0.16733382025164892,33
cs,ca,The body,0.1673745607134558,86
es,ko,Cognition,0.1673975785425989,15
sq,ar,Modern world,0.16742138161255818,34
uk,es,Basic actions and technology,0.16742931336414185,115
fr,ko,Food and drink,0.1674367381935837,25
ca,ar,Social and political relations,0.16746406509462117,30
lt,es,Modern world,0.1674784006120399,36
pt,eu,The physical world,0.16748993455911357,84
fr,ro,Miscellaneous function words,0.16749487268183794,17
is,sv,Possession,0.16752117982725884,35
da,ko,Emotions and values,0.16754759494828575,30
pl,is,Food and drink,0.16758659036620324,34
lt,ja,Cognition,0.16761479131082951,21
ro,eu,Food and drink,0.16761744211123938,39
it,ja,Time,0.1676293297073931,53
it,ko,Possession,0.1676493030136571,9
is,fr,Possession,0.16766037623102645,32
el,uk,The physical world,0.16767942683477713,74
uk,ro,Basic actions and technology,0.16770749475159427,107
ru,ca,The body,0.16773023407178853,86
fa,ca,Modern world,0.16783107073309325,33
sq,ro,Modern world,0.16785591281894885,45
sk,eu,Miscellaneous function words,0.16786057313848338,18
hu,it,The house,0.16789718469721546,22
lt,de,Animals,0.1679137099552968,2
sq,en,Motion,0.16792251622253043,65
nl,ca,The body,0.16797601269448245,92
sv,eu,Sense perception,0.1679803867417221,50
sq,eu,Spatial relations,0.1679984788230568,91
uk,de,Motion,0.16801855749128056,49
es,eu,Possession,0.16805079781326282,32
sk,lt,Modern world,0.16805829961418736,42
sq,sv,Agriculture and vegetation,0.1680642149594422,25
lv,hr,Animals,0.16811918980290014,32
fr,ca,The physical world,0.16813060569137334,80
el,is,Clothing and grooming,0.1681556170635638,26
hr,uk,Clothing and grooming,0.16817907724147305,20
lt,tr,Food and drink,0.1682045254552382,38
fr,ko,Speech and language,0.16821529968629859,17
el,uk,Basic actions and technology,0.16825749965679848,105
da,it,Modern world,0.1682626669132782,33
is,it,Food and drink,0.16829035914972065,35
sq,uk,Kinship,0.1683045883880516,35
no,ca,Basic actions and technology,0.16830896369462306,119
sq,uk,Possession,0.16832829347609438,31
hy,el,Kinship,0.16842172243413916,17
da,he,Agriculture and vegetation,0.16845887268934304,21
fa,sk,Agriculture and vegetation,0.16853608984434615,25
is,tr,Motion,0.16854516720394144,71
ca,ro,Food and drink,0.1685531076803557,36
lv,cs,The house,0.16860535586665704,16
de,ar,Social and political relations,0.16861727101536844,9
da,eu,The body,0.16861804829182775,82
el,eu,Miscellaneous function words,0.16862317541344904,14
fr,ja,Possession,0.16862356142463192,7
hu,sv,Modern world,0.16865925370487392,35
is,en,Speech and language,0.16869765525356728,26
uk,pt,Possession,0.16870362578145834,32
cs,ko,Clothing and grooming,0.1687343207273927,16
uk,ro,Motion,0.16878888150737192,61
uk,eu,Sense perception,0.16879113379123584,37
fi,is,The house,0.16879802301469024,21
bg,ca,Food and drink,0.16885245187079023,37
lv,fr,Emotions and values,0.1688913954904144,52
sq,it,Social and political relations,0.168965410238472,37
eu,he,Food and drink,0.16897255739282935,39
no,fr,Possession,0.16899280746877993,30
br,tr,Motion,0.16900571853197402,32
lt,no,Emotions and values,0.16903103065105665,68
eu,he,Modern world,0.169048499142971,30
ca,pt,The physical world,0.16905793210876255,76
ru,sv,The house,0.1690635014774512,21
uk,sv,Emotions and values,0.16908453440172194,56
lt,tr,The house,0.16913117964331464,27
is,ar,Emotions and values,0.16913232483965904,60
sq,es,Animals,0.16915493679779028,48
uk,ar,Speech and language,0.1691697337753776,28
cs,ko,The house,0.16917193479895054,16
et,fa,Agriculture and vegetation,0.16924334869532873,24
hy,br,Animals,0.169254510219021,2
ro,ka,Possession,0.16927015904022258,2
is,da,Sense perception,0.16928043464506756,40
sq,fr,The house,0.1692990709407559,23
uk,tr,Cognition,0.1692996788687938,35
en,eu,Motion,0.1693380772534077,49
is,ar,The body,0.16938433100306513,83
lv,tr,Animals,0.1694108295825851,33
cs,ca,Clothing and grooming,0.16944319950080516,25
lt,ar,The physical world,0.1694469558819111,81
is,da,Possession,0.1694644389657982,31
is,en,Emotions and values,0.16947094390985804,54
no,ro,The house,0.16948341905225914,27
ro,ko,Food and drink,0.16952422609470083,22
fa,sq,The physical world,0.1695446295193931,80
bg,lt,The body,0.16955096015924595,104
sq,nl,The body,0.16955399889959946,105
bg,is,Food and drink,0.1695576629548187,33
is,sv,Motion,0.1695854325531359,66
lv,da,Possession,0.1695886203543068,12
uk,it,Miscellaneous function words,0.16966281176131726,17
nl,it,The house,0.16966549719088708,21
tr,ko,Sense perception,0.16967548231402738,46
lt,es,Food and drink,0.16969389707879942,39
pl,ca,Spatial relations,0.16973735796686923,78
fi,sq,The body,0.16977636715498787,113
fa,is,Spatial relations,0.1697930434217989,65
uk,it,Food and drink,0.16980129929258916,32
et,ca,Spatial relations,0.16981241487605553,82
es,ja,Basic actions and technology,0.1698156756969053,39
el,is,Basic actions and technology,0.16982317470746128,136
lt,ro,Food and drink,0.16982661906437568,39
et,lv,Basic actions and technology,0.1698325798556517,54
fa,lt,Spatial relations,0.1698342291112676,103
hu,ar,Agriculture and vegetation,0.1698376229959036,21
pt,ko,Sense perception,0.16991671055343815,40
lt,ko,Spatial relations,0.16996674639462164,59
ca,es,Modern world,0.1700386202186466,29
el,uk,Animals,0.17009456676753387,36
fa,lt,The body,0.17015156240266271,97
ca,eu,Social and political relations,0.17015215718719207,31
sq,fr,Possession,0.17019802442573892,32
sk,ar,Agriculture and vegetation,0.17024218245789474,22
hr,ja,Cognition,0.17025327851374386,23
da,ca,Sense perception,0.17027381829395727,44
is,he,Spatial relations,0.17030229359616653,74
lv,he,Food and drink,0.1703023095184794,32
sq,it,Modern world,0.17031879845731834,38
pl,ca,Emotions and values,0.17033243698053022,50
sq,ru,Animals,0.17041380677485957,43
cs,ja,Food and drink,0.17041665490175592,25
es,ko,Spatial relations,0.1704356216757145,46
es,ko,Sense perception,0.1704592099364503,39
pl,ca,Speech and language,0.17051686999300944,21
fr,eu,The body,0.17052915619602285,88
fr,ja,Cognition,0.17054826330521794,23
hr,uk,The body,0.170552001943721,85
is,ro,Sense perception,0.1705813882929638,50
da,ca,Cognition,0.1705910447568704,29
cs,lt,Modern world,0.1706701936578768,37
ro,eu,Basic actions and technology,0.17074194004655704,118
fi,ca,Spatial relations,0.1707444164242795,90
en,ko,Spatial relations,0.17081603578638788,47
sq,cs,The body,0.17082333648853773,97
et,sk,Agriculture and vegetation,0.17083438330027606,27
es,ja,Kinship,0.17084731165921144,36
ca,tr,Motion,0.17086877700940487,69
et,eu,Food and drink,0.170891855029613,39
de,eu,Emotions and values,0.17096608024209203,27
hr,pt,Agriculture and vegetation,0.17100008144878717,32
ru,it,The house,0.17100561854122237,20
ko,ar,Sense perception,0.17104990931871883,38
ru,ja,Cognition,0.17109677564583378,24
sq,bg,The body,0.1711367650230218,109
sq,fr,Motion,0.1711512520023258,76
et,hy,Sense perception,0.1712235849353206,4
uk,ko,Spatial relations,0.17124720273916216,47
pl,sv,Modern world,0.17126170435703764,32
et,uk,Sense perception,0.17129594080522448,45
is,he,Food and drink,0.17130814238664543,34
de,ca,Spatial relations,0.17133760829132796,45
sq,it,The physical world,0.17146215505877993,89
bg,is,The body,0.17146458520347507,93
fa,ca,Food and drink,0.17150502634146247,35
en,eu,Emotions and values,0.17153709575978626,46
