,l1,l2,imputed_semantic_domain,rho,nconcepts_compared
8845,ce,ro,animals,-0.0354377757462,20
8846,ce,ro,basic_actions_and_technology,0.0397336200433,36
8847,ce,ro,body_parts,0.31554669846,67
8848,ce,ro,clothing_and_grooming,0.390388821992,19
8849,ce,ro,cognition,0.208218165899,35
8850,ce,ro,emotion_and_values,0.420232606178,28
8851,ce,ro,food_and_drink,-0.0164901730735,28
8852,ce,ro,kinship,0.227663896649,19
8853,ce,ro,law,-0.219261684965,1
8854,ce,ro,motion,0.184848954672,46
8855,ce,ro,physical_world,-0.084220505637,40
8856,ce,ro,posession,0.149834562713,32
8857,ce,ro,quantity,0.163895302226,35
8858,ce,ro,religion_and_belief,-0.658039372122,2
8859,ce,ro,sense_perception,0.25001799321,33
8860,ce,ro,social_and_political_relations,-0.300735391521,15
8861,ce,ro,spatial_relations,0.300559719021,62
8862,ce,ro,speech_and_language,0.109626154933,22
8863,ce,ro,the_house,0.0397706369144,13
8864,ce,ro,time,0.283311798723,52
8865,ce,ro,warfare_and_hunting,0.224007553056,9
8866,ce,ru,agriculture_and_vegetation,0.18398319751,21
8867,ce,ru,animals,0.141575941829,23
8868,ce,ru,basic_actions_and_technology,0.140303461129,37
8869,ce,ru,body_parts,0.204683804857,62
8870,ce,ru,clothing_and_grooming,0.22939643882,21
8871,ce,ru,cognition,0.277977885595,40
8872,ce,ru,emotion_and_values,0.0530157708567,32
8873,ce,ru,food_and_drink,0.201120839473,31
8874,ce,ru,kinship,0.223560276365,19
8875,ce,ru,law,0.529564933241,1
8876,ce,ru,motion,0.0745906327988,49
8877,ce,ru,physical_world,0.080533064098,47
8878,ce,ru,posession,0.0659056137702,33
8879,ce,ru,quantity,0.383881122277,33
8880,ce,ru,religion_and_belief,-0.184797845062,3
8881,ce,ru,sense_perception,0.0719360378473,38
8882,ce,ru,social_and_political_relations,0.289527538107,16
8883,ce,ru,spatial_relations,0.155675484742,65
8884,ce,ru,speech_and_language,0.314428805833,24
8885,ce,ru,the_house,0.0913693286498,12
8886,ce,ru,time,0.314112354317,55
8887,ce,ru,warfare_and_hunting,0.30018453021,11
8888,ce,se,agriculture_and_vegetation,0.792985786471,2
8889,ce,se,animals,-0.593686848208,3
8890,ce,se,basic_actions_and_technology,0.667157162454,7
8891,ce,se,body_parts,-0.0695553234953,12
8892,ce,se,clothing_and_grooming,1.0,1
8893,ce,se,cognition,0.0318436343086,20
8894,ce,se,emotion_and_values,0.0049096771644,5
8895,ce,se,food_and_drink,-0.277935211802,5
8896,ce,se,kinship,0.12935188918,14
8897,ce,se,law,-0.5,1
8898,ce,se,motion,0.496440703246,10
8899,ce,se,physical_world,0.255260046642,8
8900,ce,se,posession,0.551123976531,9
8901,ce,se,quantity,0.193655991448,21
8902,ce,se,religion_and_belief,0.0,2
8903,ce,se,sense_perception,-0.37787299538,9
8904,ce,se,social_and_political_relations,0.517103210873,7
8905,ce,se,spatial_relations,0.357023428552,31
8906,ce,se,speech_and_language,0.0293948758645,12
8907,ce,se,the_house,-1.0,1
8908,ce,se,time,0.278058626814,28
8909,ce,se,warfare_and_hunting,-0.426235811584,3
8910,ce,sk,agriculture_and_vegetation,-0.253521449207,19
8911,ce,sk,animals,0.0721135185003,22
8912,ce,sk,basic_actions_and_technology,0.123177197954,37
8913,ce,sk,body_parts,0.161971857415,61
8914,ce,sk,clothing_and_grooming,0.32940459427,19
8915,ce,sk,cognition,0.0940566513353,35
8916,ce,sk,emotion_and_values,0.201620541619,29
8917,ce,sk,food_and_drink,0.364268914621,27
8918,ce,sk,kinship,0.424766862423,18
8919,ce,sk,law,0.896718186395,1
8920,ce,sk,motion,0.200972475682,36
8921,ce,sk,physical_world,0.0590277653922,38
8922,ce,sk,posession,0.296635188161,36
8923,ce,sk,quantity,0.371083274385,30
8924,ce,sk,religion_and_belief,-0.675315967257,2
8925,ce,sk,sense_perception,0.34072768695,31
8926,ce,sk,social_and_political_relations,0.131043290558,15
8927,ce,sk,spatial_relations,0.146086499517,58
8928,ce,sk,speech_and_language,0.18215989711,20
8929,ce,sk,the_house,0.25166794272,11
8930,ce,sk,time,0.395594757465,44
8931,ce,sk,warfare_and_hunting,0.122406826737,9
8932,ce,sl,basic_actions_and_technology,,0
8933,ce,sl,body_parts,0.213986226797,4
8934,ce,sl,cognition,0.335040181213,3
8935,ce,sl,food_and_drink,,0
8936,ce,sl,kinship,0.884959204793,1
8937,ce,sl,law,1.0,1
8938,ce,sl,motion,0.336038080654,1
8939,ce,sl,physical_world,0.389245700361,6
8940,ce,sl,quantity,0.259671315785,13
8941,ce,sl,religion_and_belief,0.761606693516,1
8942,ce,sl,social_and_political_relations,0.487924694402,2
8943,ce,sl,spatial_relations,-0.140101755576,10
8944,ce,sl,speech_and_language,0.989157381056,2
8945,ce,sl,time,0.896373520855,5
8946,ce,sl,warfare_and_hunting,0.298335797824,2
8947,ce,sv,agriculture_and_vegetation,0.156556178448,19
8948,ce,sv,animals,0.162902667949,23
8949,ce,sv,basic_actions_and_technology,0.200405618804,33
8950,ce,sv,body_parts,0.399463708041,62
8951,ce,sv,clothing_and_grooming,0.050702471148,18
8952,ce,sv,cognition,0.278251967409,38
8953,ce,sv,emotion_and_values,0.195829729794,29
8954,ce,sv,food_and_drink,0.0857050563166,30
8955,ce,sv,kinship,0.258917732766,17
8956,ce,sv,law,-0.318307458071,1
8957,ce,sv,motion,0.17737581504,47
8958,ce,sv,physical_world,0.0534684277963,39
8959,ce,sv,posession,0.0277966370027,33
8960,ce,sv,quantity,0.11259369244,32
8961,ce,sv,religion_and_belief,-0.2063614668,3
8962,ce,sv,sense_perception,0.20277635837,34
8963,ce,sv,social_and_political_relations,0.305496770537,14
8964,ce,sv,spatial_relations,0.285541405781,53
8965,ce,sv,speech_and_language,0.117924449161,19
8966,ce,sv,the_house,0.5132781422,7
8967,ce,sv,time,0.294296998029,47
8968,ce,sv,warfare_and_hunting,0.281698526297,12
8969,ce,ta,agriculture_and_vegetation,-0.0559015138238,16
8970,ce,ta,animals,0.125216264326,18
8971,ce,ta,basic_actions_and_technology,0.356018635693,20
8972,ce,ta,body_parts,0.221472782626,48
8973,ce,ta,clothing_and_grooming,0.211710734443,13
8974,ce,ta,cognition,0.123142862491,28
8975,ce,ta,emotion_and_values,-0.0427408577151,20
8976,ce,ta,food_and_drink,0.103771681169,24
8977,ce,ta,kinship,0.0721888487393,18
8978,ce,ta,law,1.0,1
8979,ce,ta,motion,0.074710514979,32
8980,ce,ta,physical_world,0.111131231126,40
8981,ce,ta,posession,0.0322025691726,27
8982,ce,ta,quantity,0.367459728524,31
8983,ce,ta,religion_and_belief,,0
8984,ce,ta,sense_perception,0.245438271192,25
8985,ce,ta,social_and_political_relations,-0.0913224351541,14
8986,ce,ta,spatial_relations,0.23017962691,49
8987,ce,ta,speech_and_language,0.268498718207,17
8988,ce,ta,the_house,-0.101083400703,10
8989,ce,ta,time,0.384609159418,44
8990,ce,ta,warfare_and_hunting,-0.0257403637768,10
8991,ce,te,agriculture_and_vegetation,0.289600092538,11
8992,ce,te,animals,0.0706149984406,20
8993,ce,te,basic_actions_and_technology,0.304890762721,23
8994,ce,te,body_parts,0.0486224816283,48
8995,ce,te,clothing_and_grooming,0.093690238346,13
8996,ce,te,cognition,0.194053099812,28
8997,ce,te,emotion_and_values,0.141735928324,23
8998,ce,te,food_and_drink,0.299819535508,20
8999,ce,te,kinship,0.490353261837,14
9000,ce,te,law,0.22251909311,1
9001,ce,te,motion,0.102431907188,24
9002,ce,te,physical_world,0.156121377121,31
9003,ce,te,posession,0.0735843072244,21
9004,ce,te,quantity,0.270174824145,26
9005,ce,te,religion_and_belief,-0.6721756941,2
9006,ce,te,sense_perception,0.223839498678,17
9007,ce,te,social_and_political_relations,-0.0958298710641,9
9008,ce,te,spatial_relations,0.219751728132,41
9009,ce,te,speech_and_language,0.147759809936,16
9010,ce,te,the_house,0.225214304557,8
9011,ce,te,time,0.280308654286,29
9012,ce,te,warfare_and_hunting,0.297608030925,10
9013,ce,tr,agriculture_and_vegetation,-0.198967538144,17
9014,ce,tr,animals,0.0814307409872,24
9015,ce,tr,basic_actions_and_technology,0.173128251705,34
9016,ce,tr,body_parts,0.315086007253,58
9017,ce,tr,clothing_and_grooming,0.300364225308,18
9018,ce,tr,cognition,0.131761469755,36
9019,ce,tr,emotion_and_values,0.0464465051943,30
9020,ce,tr,food_and_drink,-0.00702329739853,27
9021,ce,tr,kinship,0.0713272916471,19
9022,ce,tr,law,-0.163791591012,1
9023,ce,tr,motion,0.297875882356,42
9024,ce,tr,physical_world,0.211994411919,34
9025,ce,tr,posession,0.210001130963,37
9026,ce,tr,quantity,0.150788006019,34
9027,ce,tr,religion_and_belief,-0.0662398436787,3
9028,ce,tr,sense_perception,0.323469324514,33
9029,ce,tr,social_and_political_relations,0.0918418288354,15
9030,ce,tr,spatial_relations,0.190455910173,67
9031,ce,tr,speech_and_language,0.100372538746,22
9032,ce,tr,the_house,0.249345090391,12
9033,ce,tr,time,0.461260228695,45
9034,ce,tr,warfare_and_hunting,0.314264292167,8
9035,ce,tt,agriculture_and_vegetation,0.266353202081,19
9036,ce,tt,animals,0.0992030817711,20
9037,ce,tt,basic_actions_and_technology,0.114855107086,22
9038,ce,tt,body_parts,0.108709819263,40
9039,ce,tt,clothing_and_grooming,-0.0919236083019,14
9040,ce,tt,cognition,0.483573172158,28
9041,ce,tt,emotion_and_values,0.122891302405,25
9042,ce,tt,food_and_drink,0.189063690785,26
9043,ce,tt,kinship,0.215200353418,17
9044,ce,tt,law,-0.106563160867,1
9045,ce,tt,motion,0.23298052686,24
9046,ce,tt,physical_world,0.0201274879559,38
9047,ce,tt,posession,0.337867727146,33
9048,ce,tt,quantity,0.241117404926,34
9049,ce,tt,religion_and_belief,-0.263841994126,3
9050,ce,tt,sense_perception,0.280351953939,25
9051,ce,tt,social_and_political_relations,-0.0923697743489,11
9052,ce,tt,spatial_relations,0.248537336014,58
9053,ce,tt,speech_and_language,0.222041787175,15
9054,ce,tt,the_house,0.58396350264,6
9055,ce,tt,time,0.386265813908,42
9056,ce,tt,warfare_and_hunting,0.0563734824003,9
9057,ce,uk,agriculture_and_vegetation,0.253299553781,18
9058,ce,uk,animals,0.163018454459,20
9059,ce,uk,basic_actions_and_technology,0.272819214635,35
9060,ce,uk,body_parts,0.0982541766081,60
9061,ce,uk,clothing_and_grooming,0.179786338874,18
9062,ce,uk,cognition,0.284771494809,40
9063,ce,uk,emotion_and_values,0.272160165625,33
9064,ce,uk,food_and_drink,0.210318129207,33
9065,ce,uk,kinship,0.319194330628,18
9066,ce,uk,law,-0.235275684985,1
9067,ce,uk,motion,0.148990677489,49
9068,ce,uk,physical_world,0.0226417246069,43
9069,ce,uk,posession,0.132631425207,32
9070,ce,uk,quantity,0.425107218372,30
9071,ce,uk,religion_and_belief,0.237687651156,3
9072,ce,uk,sense_perception,-0.0575820979887,32
9073,ce,uk,social_and_political_relations,0.0268695442973,15
9074,ce,uk,spatial_relations,0.256048613974,68
9075,ce,uk,speech_and_language,0.00126877623188,21
9076,ce,uk,the_house,0.105988107618,11
9077,ce,uk,time,0.386542763345,50
9078,ce,uk,warfare_and_hunting,0.413088357966,13
9079,cs,cy,agriculture_and_vegetation,0.167315122059,28
9080,cs,cy,animals,0.189778620443,38
9081,cs,cy,basic_actions_and_technology,0.271899797311,53
9082,cs,cy,body_parts,0.161719142403,95
9083,cs,cy,clothing_and_grooming,0.034951442148,26
9084,cs,cy,cognition,0.303012225377,50
9085,cs,cy,emotion_and_values,0.113168241331,33
9086,cs,cy,food_and_drink,0.0551983048403,45
9087,cs,cy,kinship,0.287202453437,27
9088,cs,cy,law,0.578681854825,2
9089,cs,cy,motion,0.17643458494,65
9090,cs,cy,physical_world,0.308352971245,55
9091,cs,cy,posession,0.261346136417,40
9092,cs,cy,quantity,0.253415806741,40
9093,cs,cy,religion_and_belief,0.3068242254,4
9094,cs,cy,sense_perception,0.158333264574,45
9095,cs,cy,social_and_political_relations,0.2267079699,21
9096,cs,cy,spatial_relations,0.254115543427,93
9097,cs,cy,speech_and_language,0.179813202372,28
9098,cs,cy,the_house,0.172698574664,17
9099,cs,cy,time,0.377988195681,68
9100,cs,cy,warfare_and_hunting,0.27038711657,18
9101,cs,da,agriculture_and_vegetation,0.235582741638,31
9102,cs,da,animals,0.27696484453,41
9103,cs,da,basic_actions_and_technology,0.257944231848,56
9104,cs,da,body_parts,0.223947101871,100
9105,cs,da,clothing_and_grooming,0.276805322313,32
9106,cs,da,cognition,0.366326276256,54
9107,cs,da,emotion_and_values,0.311973582857,41
9108,cs,da,food_and_drink,0.228323659817,47
9109,cs,da,kinship,0.597276632817,27
9110,cs,da,law,0.164460799875,2
9111,cs,da,motion,0.205929042739,75
9112,cs,da,physical_world,0.328127343296,64
9113,cs,da,posession,0.372736095991,43
9114,cs,da,quantity,0.456684384677,42
9115,cs,da,religion_and_belief,0.348319804231,4
9116,cs,da,sense_perception,0.268637754143,49
9117,cs,da,social_and_political_relations,0.0810654470062,22
9118,cs,da,spatial_relations,0.347997323636,102
9119,cs,da,speech_and_language,0.329984303512,31
9120,cs,da,the_house,0.152110658801,18
9121,cs,da,time,0.510101488855,70
9122,cs,da,warfare_and_hunting,0.309666030246,19
9123,cs,de,agriculture_and_vegetation,0.280117867932,30
9124,cs,de,animals,0.411147554827,41
9125,cs,de,basic_actions_and_technology,0.248690832064,57
9126,cs,de,body_parts,0.310554848168,105
9127,cs,de,clothing_and_grooming,0.303276926811,35
9128,cs,de,cognition,0.420070890247,55
9129,cs,de,emotion_and_values,0.283640683157,41
9130,cs,de,food_and_drink,0.274698321799,50
9131,cs,de,kinship,0.608987851813,28
9132,cs,de,law,0.309799576665,2
9133,cs,de,motion,0.225524663882,77
9134,cs,de,physical_world,0.459237743436,64
9135,cs,de,posession,0.232185744766,42
9136,cs,de,quantity,0.659963796814,42
9137,cs,de,religion_and_belief,0.516642639991,4
9138,cs,de,sense_perception,0.347559999676,51
9139,cs,de,social_and_political_relations,0.0981315736492,22
9140,cs,de,spatial_relations,0.350797182124,103
9141,cs,de,speech_and_language,0.300834851634,31
9142,cs,de,the_house,0.377620121199,19
9143,cs,de,time,0.556553351261,70
9144,cs,de,warfare_and_hunting,0.339578353656,17
9145,cs,el,agriculture_and_vegetation,0.390811174811,27
9146,cs,el,animals,0.186936316062,37
9147,cs,el,basic_actions_and_technology,0.272109782414,36
9148,cs,el,body_parts,0.311920910004,90
9149,cs,el,clothing_and_grooming,0.106890506533,27
9150,cs,el,cognition,0.286487049445,52
9151,cs,el,emotion_and_values,0.176182378501,36
9152,cs,el,food_and_drink,0.33818820176,36
9153,cs,el,kinship,0.5520702201,27
9154,cs,el,law,0.437720554947,2
9155,cs,el,motion,0.259183535779,58
9156,cs,el,physical_world,0.231456866587,57
9157,cs,el,posession,0.298695779637,34
9158,cs,el,quantity,0.580380356743,42
9159,cs,el,religion_and_belief,0.168315662634,4
9160,cs,el,sense_perception,0.343751450831,43
9161,cs,el,social_and_political_relations,0.0339185312222,19
9162,cs,el,spatial_relations,0.351294217834,89
9163,cs,el,speech_and_language,0.276264713662,24
9164,cs,el,the_house,0.20539197152,18
9165,cs,el,time,0.352930949935,67
9166,cs,el,warfare_and_hunting,0.232046008915,16
9167,cs,en,agriculture_and_vegetation,0.170048500526,31
9168,cs,en,animals,0.349087885739,41
9169,cs,en,basic_actions_and_technology,0.237351543982,54
9170,cs,en,body_parts,0.216412465858,104
9171,cs,en,clothing_and_grooming,0.1435418992,30
9172,cs,en,cognition,0.305826565231,54
9173,cs,en,emotion_and_values,0.235253996219,41
9174,cs,en,food_and_drink,0.26076886235,49
9175,cs,en,kinship,0.525262196862,27
9176,cs,en,law,0.336192391787,2
9177,cs,en,motion,0.121925577824,74
9178,cs,en,physical_world,0.339555333449,62
9179,cs,en,posession,0.210912374469,43
9180,cs,en,quantity,0.585748688673,41
9181,cs,en,religion_and_belief,0.615632674566,4
9182,cs,en,sense_perception,0.279645423904,51
9183,cs,en,social_and_political_relations,0.113743222574,22
9184,cs,en,spatial_relations,0.268235622952,101
9185,cs,en,speech_and_language,0.266198112833,30
9186,cs,en,the_house,0.204488934081,19
9187,cs,en,time,0.484675899275,70
9188,cs,en,warfare_and_hunting,0.444524130626,19
9189,cs,es,agriculture_and_vegetation,0.235467456462,30
9190,cs,es,animals,0.420189916673,41
9191,cs,es,basic_actions_and_technology,0.262234564445,55
9192,cs,es,body_parts,0.322504224107,105
9193,cs,es,clothing_and_grooming,0.279962226554,34
9194,cs,es,cognition,0.324532066338,55
9195,cs,es,emotion_and_values,0.166420281837,42
9196,cs,es,food_and_drink,0.303578317893,50
9197,cs,es,kinship,0.592432106131,28
9198,cs,es,law,0.533463298399,2
9199,cs,es,motion,0.179309787717,77
9200,cs,es,physical_world,0.384597769368,63
9201,cs,es,posession,0.251624728587,44
9202,cs,es,quantity,0.566888063106,42
9203,cs,es,religion_and_belief,0.329473761504,4
9204,cs,es,sense_perception,0.382947998204,50
9205,cs,es,social_and_political_relations,0.223380550648,22
9206,cs,es,spatial_relations,0.357824689633,105
9207,cs,es,speech_and_language,0.099254015381,30
9208,cs,es,the_house,0.235000826005,19
9209,cs,es,time,0.520670959208,69
9210,cs,es,warfare_and_hunting,0.389747410437,19
9211,cs,fi,agriculture_and_vegetation,0.2175335196,29
9212,cs,fi,animals,0.329939663771,41
9213,cs,fi,basic_actions_and_technology,0.226918978397,55
9214,cs,fi,body_parts,0.296889514884,103
9215,cs,fi,clothing_and_grooming,0.168379642989,35
9216,cs,fi,cognition,0.320083539636,55
9217,cs,fi,emotion_and_values,0.203002344766,40
9218,cs,fi,food_and_drink,0.2404475923,48
9219,cs,fi,kinship,0.381396351579,28
9220,cs,fi,law,0.127282051633,2
9221,cs,fi,motion,0.15046462488,75
9222,cs,fi,physical_world,0.374585627614,61
9223,cs,fi,posession,0.348642165554,44
9224,cs,fi,quantity,0.626489739199,42
9225,cs,fi,religion_and_belief,0.438743929044,4
9226,cs,fi,sense_perception,0.333700114945,51
9227,cs,fi,social_and_political_relations,0.262219763681,21
9228,cs,fi,spatial_relations,0.302231721242,102
9229,cs,fi,speech_and_language,0.298250378457,30
9230,cs,fi,the_house,0.46180672756,19
9231,cs,fi,time,0.504472356509,70
9232,cs,fi,warfare_and_hunting,0.500609975139,18
9233,cs,fr,agriculture_and_vegetation,0.232566519096,30
9234,cs,fr,animals,0.413372903112,41
9235,cs,fr,basic_actions_and_technology,0.160807292014,55
9236,cs,fr,body_parts,0.252956212488,103
9237,cs,fr,clothing_and_grooming,0.239302189386,33
9238,cs,fr,cognition,0.236457068895,51
9239,cs,fr,emotion_and_values,0.27164128854,41
9240,cs,fr,food_and_drink,0.284727410394,49
9241,cs,fr,kinship,0.453127390341,26
9242,cs,fr,law,0.466143064177,2
9243,cs,fr,motion,0.0844876288588,75
9244,cs,fr,physical_world,0.281664545238,63
9245,cs,fr,posession,0.363935132564,44
9246,cs,fr,quantity,0.560154225308,38
9247,cs,fr,religion_and_belief,0.482443183347,4
9248,cs,fr,sense_perception,0.479280912748,48
9249,cs,fr,social_and_political_relations,0.30799838988,22
9250,cs,fr,spatial_relations,0.304096744491,101
9251,cs,fr,speech_and_language,0.269857963257,30
9252,cs,fr,the_house,0.344784810685,19
9253,cs,fr,time,0.431211607926,68
9254,cs,fr,warfare_and_hunting,0.281444660782,19
9255,cs,ga,agriculture_and_vegetation,-0.0307560043891,23
9256,cs,ga,animals,0.126021245949,33
9257,cs,ga,basic_actions_and_technology,0.146969129846,34
9258,cs,ga,body_parts,0.0980691205291,85
9259,cs,ga,clothing_and_grooming,0.287151075874,26
9260,cs,ga,cognition,0.286797461957,47
9261,cs,ga,emotion_and_values,0.165795702919,30
9262,cs,ga,food_and_drink,0.270367617848,35
9263,cs,ga,kinship,0.278467655574,27
9264,cs,ga,law,0.016283087252,2
