"Var1","Var2","value","semantic_domain"
"Burmese","Eastern Punjabi",0.181818181818182,"Agriculture and vegetation"
"Vietnamese","Eastern Punjabi",0.363636363636363,"Agriculture and vegetation"
"Khmer","Eastern Punjabi",0.545454545454546,"Agriculture and vegetation"
"Malay","Eastern Punjabi",0.363636363636363,"Agriculture and vegetation"
"Thai","Eastern Punjabi",0.363636363636363,"Agriculture and vegetation"
"Cebuano","Eastern Punjabi",0.454545454545454,"Agriculture and vegetation"
"Banyumasan","Eastern Punjabi",0.181818181818182,"Agriculture and vegetation"
"Minangkabau","Eastern Punjabi",0.363636363636363,"Agriculture and vegetation"
"Chamorro","Eastern Punjabi",0.454545454545454,"Agriculture and vegetation"
"Samoan","Eastern Punjabi",0.818181818181818,"Agriculture and vegetation"
"Tongan","Eastern Punjabi",0.818181818181818,"Agriculture and vegetation"
"Maori","Eastern Punjabi",1,"Agriculture and vegetation"
"Hawaiian","Eastern Punjabi",0.818181818181818,"Agriculture and vegetation"
"Inupiak","Eastern Punjabi",1,"Agriculture and vegetation"
"Cheyenne","Eastern Punjabi",0.818181818181818,"Agriculture and vegetation"
"Choctaw","Eastern Punjabi",0.909090909090909,"Agriculture and vegetation"
"Muscogee","Eastern Punjabi",0.909090909090909,"Agriculture and vegetation"
"Cherokee","Eastern Punjabi",0.909090909090909,"Agriculture and vegetation"
"Navajo","Eastern Punjabi",0.727272727272727,"Agriculture and vegetation"
"Haitian","Eastern Punjabi",0.181818181818182,"Agriculture and vegetation"
"Aymara","Eastern Punjabi",0.636363636363637,"Agriculture and vegetation"
"Guarani","Eastern Punjabi",0.909090909090909,"Agriculture and vegetation"
"Herero","Kazakh",0.636363636363637,"Agriculture and vegetation"
"Zulu","Kazakh",0.456363636363636,"Agriculture and vegetation"
"Tswana","Kazakh",0.456363636363636,"Agriculture and vegetation"
"Ndonga","Kazakh",0.547272727272728,"Agriculture and vegetation"
"Swati","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Tsonga","Kazakh",0.547272727272728,"Agriculture and vegetation"
"Venda","Kazakh",0.547272727272728,"Agriculture and vegetation"
"Kongo","Kazakh",0.816363636363636,"Agriculture and vegetation"
"Kikuyu","Kazakh",0.547272727272728,"Agriculture and vegetation"
"Luganda","Kazakh",0.636363636363637,"Agriculture and vegetation"
"Kinyarwanda","Kazakh",0.456363636363636,"Agriculture and vegetation"
"Kirundi","Kazakh",0.727272727272727,"Agriculture and vegetation"
"Igbo","Kazakh",0.725454545454545,"Agriculture and vegetation"
"Bambara","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Amharic","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Kanuri","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Wolof","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Egyptian Arabic","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Kabyle","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Neapolitan","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Spanish","Kazakh",0.638181818181818,"Agriculture and vegetation"
"English","Kazakh",0.729090909090909,"Agriculture and vegetation"
"French","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Dutch","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Icelandic","Kazakh",0.365454545454545,"Agriculture and vegetation"
"Irish","Kazakh",0.634545454545455,"Agriculture and vegetation"
"Serbian","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Russian","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Bashkir","Kazakh",0.547272727272728,"Agriculture and vegetation"
"Chuvash","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Erzya","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Estonian","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Gagauz","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Latvian","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Vepsian","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Czech","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Bulgarian","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Lithuanian","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Kalmyk","Kazakh",0.274545454545455,"Agriculture and vegetation"
"Armenian","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Kurdish (Sorani)","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Abkhazian","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Turkish","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Hebrew","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Eastern Punjabi","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Kazakh","Kazakh",0,"Agriculture and vegetation"
"Sakha","Kazakh",0.456363636363636,"Agriculture and vegetation"
"Korean","Kazakh",0.82,"Agriculture and vegetation"
"Nuosu","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Japanese","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Tibetan","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Bengali","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Kashmiri","Kazakh",0.82,"Agriculture and vegetation"
"Telugu","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Tamil","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Malayalam","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Burmese","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Vietnamese","Kazakh",0.82,"Agriculture and vegetation"
"Khmer","Kazakh",0.91090909090909,"Agriculture and vegetation"
"Malay","Kazakh",0.82,"Agriculture and vegetation"
"Thai","Kazakh",0.82,"Agriculture and vegetation"
"Cebuano","Kazakh",0.82,"Agriculture and vegetation"
"Banyumasan","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Minangkabau","Kazakh",0.82,"Agriculture and vegetation"
"Chamorro","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Samoan","Kazakh",0.816363636363636,"Agriculture and vegetation"
"Tongan","Kazakh",0.816363636363636,"Agriculture and vegetation"
"Maori","Kazakh",0.816363636363636,"Agriculture and vegetation"
"Hawaiian","Kazakh",0.907272727272727,"Agriculture and vegetation"
"Inupiak","Kazakh",0.909090909090909,"Agriculture and vegetation"
"Cheyenne","Kazakh",0.547272727272728,"Agriculture and vegetation"
"Choctaw","Kazakh",0.82,"Agriculture and vegetation"
"Muscogee","Kazakh",0.82,"Agriculture and vegetation"
"Cherokee","Kazakh",0.82,"Agriculture and vegetation"
"Navajo","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Haitian","Kazakh",0.638181818181818,"Agriculture and vegetation"
"Aymara","Kazakh",0.816363636363636,"Agriculture and vegetation"
"Guarani","Kazakh",0.729090909090909,"Agriculture and vegetation"
"Herero","Sakha",0.545454545454546,"Agriculture and vegetation"
"Zulu","Sakha",0.545454545454546,"Agriculture and vegetation"
"Tswana","Sakha",0.545454545454546,"Agriculture and vegetation"
"Ndonga","Sakha",0.636363636363637,"Agriculture and vegetation"
"Swati","Sakha",0.636363636363637,"Agriculture and vegetation"
"Tsonga","Sakha",0.636363636363637,"Agriculture and vegetation"
"Venda","Sakha",0.545454545454546,"Agriculture and vegetation"
"Kongo","Sakha",0.818181818181818,"Agriculture and vegetation"
"Kikuyu","Sakha",0.636363636363637,"Agriculture and vegetation"
"Luganda","Sakha",0.727272727272727,"Agriculture and vegetation"
"Kinyarwanda","Sakha",0.636363636363637,"Agriculture and vegetation"
"Kirundi","Sakha",0.727272727272727,"Agriculture and vegetation"
"Igbo","Sakha",0.818181818181818,"Agriculture and vegetation"
"Bambara","Sakha",0.636363636363637,"Agriculture and vegetation"
"Amharic","Sakha",0.727272727272727,"Agriculture and vegetation"
"Kanuri","Sakha",0.545454545454546,"Agriculture and vegetation"
"Wolof","Sakha",0.636363636363637,"Agriculture and vegetation"
"Egyptian Arabic","Sakha",0.727272727272727,"Agriculture and vegetation"
"Kabyle","Sakha",0.727272727272727,"Agriculture and vegetation"
"Neapolitan","Sakha",0.727272727272727,"Agriculture and vegetation"
"Spanish","Sakha",0.727272727272727,"Agriculture and vegetation"
"English","Sakha",0.727272727272727,"Agriculture and vegetation"
"French","Sakha",0.727272727272727,"Agriculture and vegetation"
"Dutch","Sakha",0.727272727272727,"Agriculture and vegetation"
"Icelandic","Sakha",0.181818181818182,"Agriculture and vegetation"
"Irish","Sakha",0.727272727272727,"Agriculture and vegetation"
"Serbian","Sakha",0.636363636363637,"Agriculture and vegetation"
"Russian","Sakha",0.727272727272727,"Agriculture and vegetation"
"Bashkir","Sakha",0.818181818181818,"Agriculture and vegetation"
"Chuvash","Sakha",0.818181818181818,"Agriculture and vegetation"
"Erzya","Sakha",0.727272727272727,"Agriculture and vegetation"
"Estonian","Sakha",0.727272727272727,"Agriculture and vegetation"
"Gagauz","Sakha",0.727272727272727,"Agriculture and vegetation"
"Latvian","Sakha",0.727272727272727,"Agriculture and vegetation"
"Vepsian","Sakha",0.636363636363637,"Agriculture and vegetation"
"Czech","Sakha",0.727272727272727,"Agriculture and vegetation"
"Bulgarian","Sakha",0.727272727272727,"Agriculture and vegetation"
"Lithuanian","Sakha",0.636363636363637,"Agriculture and vegetation"
"Kalmyk","Sakha",0.363636363636363,"Agriculture and vegetation"
"Armenian","Sakha",0.727272727272727,"Agriculture and vegetation"
"Kurdish (Sorani)","Sakha",0.636363636363637,"Agriculture and vegetation"
"Abkhazian","Sakha",0.545454545454546,"Agriculture and vegetation"
"Turkish","Sakha",0.636363636363637,"Agriculture and vegetation"
"Hebrew","Sakha",0.636363636363637,"Agriculture and vegetation"
"Eastern Punjabi","Sakha",0.727272727272727,"Agriculture and vegetation"
"Kazakh","Sakha",0.456363636363636,"Agriculture and vegetation"
"Sakha","Sakha",0,"Agriculture and vegetation"
"Korean","Sakha",0.727272727272727,"Agriculture and vegetation"
"Nuosu","Sakha",0.818181818181818,"Agriculture and vegetation"
"Japanese","Sakha",0.727272727272727,"Agriculture and vegetation"
"Tibetan","Sakha",0.636363636363637,"Agriculture and vegetation"
"Bengali","Sakha",0.636363636363637,"Agriculture and vegetation"
"Kashmiri","Sakha",0.636363636363637,"Agriculture and vegetation"
"Telugu","Sakha",0.727272727272727,"Agriculture and vegetation"
"Tamil","Sakha",0.636363636363637,"Agriculture and vegetation"
"Malayalam","Sakha",0.727272727272727,"Agriculture and vegetation"
"Burmese","Sakha",0.818181818181818,"Agriculture and vegetation"
"Vietnamese","Sakha",0.727272727272727,"Agriculture and vegetation"
"Khmer","Sakha",0.636363636363637,"Agriculture and vegetation"
"Malay","Sakha",0.727272727272727,"Agriculture and vegetation"
"Thai","Sakha",0.818181818181818,"Agriculture and vegetation"
"Cebuano","Sakha",0.727272727272727,"Agriculture and vegetation"
"Banyumasan","Sakha",0.818181818181818,"Agriculture and vegetation"
"Minangkabau","Sakha",0.818181818181818,"Agriculture and vegetation"
"Chamorro","Sakha",0.636363636363637,"Agriculture and vegetation"
"Samoan","Sakha",0.909090909090909,"Agriculture and vegetation"
"Tongan","Sakha",0.909090909090909,"Agriculture and vegetation"
"Maori","Sakha",0.818181818181818,"Agriculture and vegetation"
"Hawaiian","Sakha",0.818181818181818,"Agriculture and vegetation"
"Inupiak","Sakha",0.727272727272727,"Agriculture and vegetation"
"Cheyenne","Sakha",0.727272727272727,"Agriculture and vegetation"
"Choctaw","Sakha",0.636363636363637,"Agriculture and vegetation"
"Muscogee","Sakha",0.636363636363637,"Agriculture and vegetation"
"Cherokee","Sakha",0.545454545454546,"Agriculture and vegetation"
"Navajo","Sakha",0.818181818181818,"Agriculture and vegetation"
"Haitian","Sakha",0.727272727272727,"Agriculture and vegetation"
"Aymara","Sakha",0.818181818181818,"Agriculture and vegetation"
"Guarani","Sakha",0.636363636363637,"Agriculture and vegetation"
"Herero","Korean",0.909090909090909,"Agriculture and vegetation"
"Zulu","Korean",0.727272727272727,"Agriculture and vegetation"
"Tswana","Korean",0.727272727272727,"Agriculture and vegetation"
"Ndonga","Korean",0.727272727272727,"Agriculture and vegetation"
"Swati","Korean",0.636363636363637,"Agriculture and vegetation"
"Tsonga","Korean",0.727272727272727,"Agriculture and vegetation"
"Venda","Korean",0.545454545454546,"Agriculture and vegetation"
"Kongo","Korean",0.818181818181818,"Agriculture and vegetation"
"Kikuyu","Korean",0.545454545454546,"Agriculture and vegetation"
"Luganda","Korean",0.727272727272727,"Agriculture and vegetation"
"Kinyarwanda","Korean",0.545454545454546,"Agriculture and vegetation"
"Kirundi","Korean",0.545454545454546,"Agriculture and vegetation"
"Igbo","Korean",0.636363636363637,"Agriculture and vegetation"
"Bambara","Korean",0.545454545454546,"Agriculture and vegetation"
"Amharic","Korean",0.363636363636363,"Agriculture and vegetation"
"Kanuri","Korean",0.454545454545454,"Agriculture and vegetation"
"Wolof","Korean",0.545454545454546,"Agriculture and vegetation"
"Egyptian Arabic","Korean",0.272727272727273,"Agriculture and vegetation"
"Kabyle","Korean",0.454545454545454,"Agriculture and vegetation"
"Neapolitan","Korean",0.454545454545454,"Agriculture and vegetation"
"Spanish","Korean",0.454545454545454,"Agriculture and vegetation"
"English","Korean",0.363636363636363,"Agriculture and vegetation"
"French","Korean",0.363636363636363,"Agriculture and vegetation"
"Dutch","Korean",0.363636363636363,"Agriculture and vegetation"
"Icelandic","Korean",0.727272727272727,"Agriculture and vegetation"
"Irish","Korean",0.636363636363637,"Agriculture and vegetation"
"Serbian","Korean",0.363636363636363,"Agriculture and vegetation"
"Russian","Korean",0.363636363636363,"Agriculture and vegetation"
"Bashkir","Korean",0.727272727272727,"Agriculture and vegetation"
"Chuvash","Korean",0.545454545454546,"Agriculture and vegetation"
"Erzya","Korean",0.363636363636363,"Agriculture and vegetation"
"Estonian","Korean",0.363636363636363,"Agriculture and vegetation"
"Gagauz","Korean",0.545454545454546,"Agriculture and vegetation"
"Latvian","Korean",0.363636363636363,"Agriculture and vegetation"
"Vepsian","Korean",0.545454545454546,"Agriculture and vegetation"
"Czech","Korean",0.454545454545454,"Agriculture and vegetation"
"Bulgarian","Korean",0.363636363636363,"Agriculture and vegetation"
"Lithuanian","Korean",0.454545454545454,"Agriculture and vegetation"
"Kalmyk","Korean",0.727272727272727,"Agriculture and vegetation"
"Armenian","Korean",0.454545454545454,"Agriculture and vegetation"
"Kurdish (Sorani)","Korean",0.363636363636363,"Agriculture and vegetation"
"Abkhazian","Korean",0.636363636363637,"Agriculture and vegetation"
"Turkish","Korean",0.363636363636363,"Agriculture and vegetation"
"Hebrew","Korean",0.545454545454546,"Agriculture and vegetation"
"Eastern Punjabi","Korean",0.363636363636363,"Agriculture and vegetation"
"Kazakh","Korean",0.82,"Agriculture and vegetation"
"Sakha","Korean",0.727272727272727,"Agriculture and vegetation"
"Korean","Korean",0,"Agriculture and vegetation"
"Nuosu","Korean",0.363636363636363,"Agriculture and vegetation"
"Japanese","Korean",0.363636363636363,"Agriculture and vegetation"
"Tibetan","Korean",0.272727272727273,"Agriculture and vegetation"
"Bengali","Korean",0.0909090909090909,"Agriculture and vegetation"
"Kashmiri","Korean",0.272727272727273,"Agriculture and vegetation"
"Telugu","Korean",0.363636363636363,"Agriculture and vegetation"
"Tamil","Korean",0.0909090909090909,"Agriculture and vegetation"
"Malayalam","Korean",0.272727272727273,"Agriculture and vegetation"
"Burmese","Korean",0.181818181818182,"Agriculture and vegetation"
"Vietnamese","Korean",0,"Agriculture and vegetation"
"Khmer","Korean",0.181818181818182,"Agriculture and vegetation"
"Malay","Korean",0,"Agriculture and vegetation"
"Thai","Korean",0.272727272727273,"Agriculture and vegetation"
"Cebuano","Korean",0.181818181818182,"Agriculture and vegetation"
"Banyumasan","Korean",0.181818181818182,"Agriculture and vegetation"
"Minangkabau","Korean",0.181818181818182,"Agriculture and vegetation"
"Chamorro","Korean",0.545454545454546,"Agriculture and vegetation"
"Samoan","Korean",0.636363636363637,"Agriculture and vegetation"
"Tongan","Korean",0.636363636363637,"Agriculture and vegetation"
"Maori","Korean",0.818181818181818,"Agriculture and vegetation"
"Hawaiian","Korean",0.636363636363637,"Agriculture and vegetation"
"Inupiak","Korean",0.818181818181818,"Agriculture and vegetation"
"Cheyenne","Korean",0.818181818181818,"Agriculture and vegetation"
"Choctaw","Korean",0.727272727272727,"Agriculture and vegetation"
"Muscogee","Korean",0.727272727272727,"Agriculture and vegetation"
"Cherokee","Korean",0.727272727272727,"Agriculture and vegetation"
"Navajo","Korean",0.636363636363637,"Agriculture and vegetation"
"Haitian","Korean",0.363636363636363,"Agriculture and vegetation"
"Aymara","Korean",0.636363636363637,"Agriculture and vegetation"
"Guarani","Korean",0.727272727272727,"Agriculture and vegetation"
"Herero","Nuosu",0.818181818181818,"Agriculture and vegetation"
"Zulu","Nuosu",0.545454545454546,"Agriculture and vegetation"
"Tswana","Nuosu",0.545454545454546,"Agriculture and vegetation"
"Ndonga","Nuosu",0.545454545454546,"Agriculture and vegetation"
"Swati","Nuosu",0.545454545454546,"Agriculture and vegetation"
"Tsonga","Nuosu",0.545454545454546,"Agriculture and vegetation"
"Venda","Nuosu",0.363636363636363,"Agriculture and vegetation"
"Kongo","Nuosu",0.727272727272727,"Agriculture and vegetation"
"Kikuyu","Nuosu",0.363636363636363,"Agriculture and vegetation"
