"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"pt","ja","Motion",0.161162579298589,30,NA
"ru","eu","Possession",0.161168431599855,28,NA
"is","ar","Food and drink",0.161176417156069,35,NA
"is","de","Miscellaneous function words",0.161185522037137,14,NA
"fr","eu","Sense perception",0.16119230090783,52,NA
"lv","ar","Emotions and values",0.161193924434048,41,NA
"uk","nl","The body",0.161195403972777,85,NA
"ro","eu","Agriculture and vegetation",0.161218430375924,19,NA
"et","da","Social and political relations",0.161231994718288,33,NA
"pl","ro","The house",0.161258749428999,27,NA
"fa","uk","Possession",0.161265079513253,24,NA
"ru","is","Possession",0.161272189717638,29,0.692727272727272
"cs","no","Modern world",0.161286146580268,31,NA
"is","pt","Clothing and grooming",0.161300546137113,26,NA
"hy","el","Sense perception",0.16131202128964,4,NA
"sk","uk","The house",0.161331837105345,25,NA
"lv","es","Clothing and grooming",0.161355440227939,16,NA
"pl","ca","Social and political relations",0.161436967415871,32,NA
"cs","lt","The body",0.16146369850114,93,NA
"hr","is","Social and political relations",0.161483951273299,33,NA
"bg","it","Agriculture and vegetation",0.161527636087844,21,NA
"uk","de","Sense perception",0.161538145089174,29,NA
"pl","no","Agriculture and vegetation",0.161540667019578,26,NA
"eu","ar","Emotions and values",0.16154849737764,49,NA
"fi","hr","Agriculture and vegetation",0.161565485898777,30,NA
"is","ro","Food and drink",0.161571456410811,31,NA
"et","eu","Basic actions and technology",0.161584228113826,106,NA
"da","ca","Basic actions and technology",0.161588113461621,116,NA
"uk","fr","Social and political relations",0.161654746960376,38,0.387692307692307
"et","uk","Basic actions and technology",0.161657462310753,103,0.26375
"cs","ja","Spatial relations",0.16166749031601,40,NA
"ru","eu","Emotions and values",0.161714143348886,48,NA
"no","tr","Agriculture and vegetation",0.161766017243514,26,NA
"ca","he","Possession",0.161768558292591,27,NA
"ru","eu","Animals",0.161784027750687,38,NA
"it","ko","Social and political relations",0.161803240819367,23,NA
"hu","pt","Modern world",0.161805734837254,37,NA
"el","is","The body",0.16188459968249,88,NA
"lt","ja","Basic actions and technology",0.16189199110679,39,0.688333333333334
"nl","ca","Social and political relations",0.161898316849363,35,NA
"sk","ca","The physical world",0.161945367422954,74,NA
"fa","ca","Spatial relations",0.161962653690851,78,NA
"lt","eu","Emotions and values",0.161972656594261,61,NA
"sq","tr","Possession",0.162040236407563,33,0.365
"sv","ro","Modern world",0.162084966672296,42,NA
"lv","es","Sense perception",0.162164732961632,39,NA
"et","uk","Possession",0.162165962551847,29,0.241590909090909
"sq","en","Possession",0.162205139834578,29,0.548636363636364
"uk","ar","The house",0.162231053002993,24,NA
"is","de","Motion",0.162233535991741,52,NA
"et","no","The house",0.162243585739665,22,NA
"et","he","Modern world",0.162257141960486,35,NA
"sq","nl","Animals",0.162291683528687,45,NA
"hy","sv","Social and political relations",0.162300190524839,8,NA
"sv","he","Speech and language",0.162328664905438,26,NA
"uk","pt","Cognition",0.162340452820872,33,NA
"sk","en","Agriculture and vegetation",0.162352412632063,25,NA
"ja","ar","Cognition",0.162358284117439,23,NA
"sq","de","The physical world",0.16236167723661,12,NA
"hy","hr","Animals",0.162399034053237,3,NA
"ja","eu","Clothing and grooming",0.162407849628526,11,NA
"pl","is","The body",0.162419737343444,87,NA
"fi","nl","Modern world",0.162466818581329,41,NA
"bg","eu","Sense perception",0.162498351322051,49,NA
"ru","ko","Sense perception",0.162507616835987,35,NA
"is","nl","Sense perception",0.162533318642712,45,NA
"is","he","Motion",0.162539751082053,65,NA
"fi","ko","The body",0.162556574054034,78,NA
"en","eu","The physical world",0.162578629319523,75,NA
"sq","uk","Cognition",0.162579044868134,25,NA
"hu","ca","The body",0.1625926646279,100,NA
"sq","he","Clothing and grooming",0.162619567562851,27,NA
"sq","tr","Animals",0.162661736662958,47,NA
"sq","bg","Social and political relations",0.162701138792361,37,0.615
"lv","hr","Social and political relations",0.162753916971928,29,NA
"sq","ko","Miscellaneous function words",0.162775298669002,12,NA
"tr","eu","Agriculture and vegetation",0.162783374017343,17,NA
"hr","fr","Agriculture and vegetation",0.162819156215022,31,NA
"is","ko","Time",0.162835485573713,33,NA
"fa","is","Basic actions and technology",0.162852756301683,85,NA
"fr","ca","Emotions and values",0.162858355123334,67,NA
"uk","it","Spatial relations",0.162901834211004,89,NA
"pl","he","Agriculture and vegetation",0.162914201110177,23,NA
"sv","ca","Social and political relations",0.162925092329798,34,NA
"nl","fr","Spatial relations",0.162929229123961,123,NA
"el","eu","Food and drink",0.16294887047226,38,NA
"bg","uk","Food and drink",0.162953907844531,34,NA
"is","ar","Possession",0.163046771097475,31,NA
"fi","ca","The house",0.163060724363008,18,NA
"no","ar","Agriculture and vegetation",0.163061752626521,21,NA
"lt","pt","The body",0.163103731932313,110,NA
"hy","ro","Speech and language",0.163136364546748,5,NA
"is","en","Spatial relations",0.163153148426033,70,NA
"sv","ko","Social and political relations",0.163157817366456,21,NA
"ja","he","Spatial relations",0.163201164366187,39,NA
"is","es","Clothing and grooming",0.163241707366767,25,NA
"lv","nl","Cognition",0.163320269907174,17,NA
"bg","ko","The physical world",0.163353174874421,61,0.556666666666666
"et","ca","The body",0.163362509892262,92,NA
"da","ro","The house",0.163376232837192,24,NA
"ru","ko","Emotions and values",0.163387497225065,27,0.662666666666667
"lv","sk","Speech and language",0.163396366472506,12,NA
"lv","sk","Modern world",0.163467905923561,33,NA
"bg","ko","Speech and language",0.163475090524138,13,NA
"hr","eu","Clothing and grooming",0.163475435371175,32,NA
"et","is","Basic actions and technology",0.163522497568681,136,0.375416666666667
"fi","uk","Speech and language",0.163582824272773,27,NA
"sq","tr","The house",0.163589427438393,25,0.646363636363636
"ru","lt","Food and drink",0.163601439977305,38,NA
"hu","ja","Food and drink",0.163616308255156,24,NA
"uk","en","Emotions and values",0.163622364874894,47,0.482666666666667
"uk","ar","Possession",0.163625714997761,30,NA
"el","br","Possession",0.163683286778289,19,NA
"lt","eu","Basic actions and technology",0.163724162612883,118,NA
"is","no","Spatial relations",0.163820818918099,78,NA
"ja","eu","Cognition",0.163836327793635,27,NA
"lt","sv","Food and drink",0.163902470308224,42,NA
"hr","it","Clothing and grooming",0.163912197788283,34,NA
"pt","ko","The house",0.163967438059274,17,NA
"de","ja","Motion",0.164052010683099,21,NA
"fa","is","Sense perception",0.164054450466222,42,NA
"sq","ca","Basic actions and technology",0.164106284741062,112,NA
"fr","ca","Motion",0.164130461352898,68,NA
"hy","ar","Sense perception",0.164141281352433,4,NA
"sq","ca","Motion",0.164144327756425,67,NA
"is","en","Basic actions and technology",0.164146212637226,126,0.498333333333333
"ru","is","Emotions and values",0.164171142404165,56,0.65
"ca","es","Speech and language",0.164192989051893,24,NA
"no","ca","Speech and language",0.164213154269748,21,NA
"is","fr","Emotions and values",0.164213907908869,71,0.468
"ru","ro","Agriculture and vegetation",0.164256292555605,26,NA
"ca","tr","Basic actions and technology",0.164275100045515,121,NA
"ru","is","The body",0.164286270489716,88,NA
"lv","tr","Social and political relations",0.164298446905843,35,0.39
"fi","ca","Food and drink",0.164298599581643,34,NA
"cs","uk","Social and political relations",0.164305488283133,31,0.348846153846154
"de","ro","Animals",0.164326058848214,2,NA
"ru","ca","Food and drink",0.164327403070433,35,NA
"el","ja","Time",0.164343357434995,50,NA
"fi","da","Agriculture and vegetation",0.164358555758204,24,NA
"no","da","Modern world",0.164384623408678,28,NA
"et","lt","The body",0.164409364653849,102,NA
"is","es","Spatial relations",0.164417679656325,77,NA
"ko","ar","The body",0.164439938582857,66,NA
"et","no","Agriculture and vegetation",0.16444341191742,25,NA
"no","pt","Agriculture and vegetation",0.164520151819915,26,NA
"sk","ko","The physical world",0.164528991130675,55,NA
"lv","bg","Possession",0.16453327181804,9,0.504772727272727
"lv","ru","Basic actions and technology",0.164558736074151,57,0.647916666666667
"et","da","Agriculture and vegetation",0.164630933371908,24,NA
"bg","ko","Basic actions and technology",0.164663008150956,39,0.208333333333333
"hr","lt","The physical world",0.164674241019762,94,NA
"is","de","Basic actions and technology",0.164704017196506,86,NA
"uk","tr","The body",0.164720708959199,84,NA
"lt","ar","The body",0.164727778881038,95,NA
"ca","tr","Spatial relations",0.164737828719867,89,NA
"eu","he","Possession",0.16474097135752,28,NA
"sq","ca","Spatial relations",0.164762871636226,77,NA
"ca","ro","Speech and language",0.164780882106134,28,NA
"ko","he","Food and drink",0.16481142854927,21,NA
"et","is","Possession",0.164820247849385,31,0.476136363636363
"fa","uk","Food and drink",0.164896963639494,31,NA
"sq","bg","Modern world",0.164944210470221,39,NA
"lt","es","The body",0.164972343759933,103,NA
"hr","sv","Modern world",0.165005150780715,34,NA
"tr","ja","Speech and language",0.165076883831655,14,NA
"fa","lt","The house",0.165080510305007,22,NA
"pl","ja","Basic actions and technology",0.16511663405623,38,NA
"de","es","Animals",0.165145360345808,1,NA
"pl","ja","Emotions and values",0.165181083520668,31,NA
"pl","eu","Emotions and values",0.165201849453773,50,NA
"pl","eu","Animals",0.165258385294167,41,NA
"ru","ja","The body",0.165287326959704,57,NA
"el","is","Food and drink",0.165287940711817,31,NA
"is","eu","Spatial relations",0.165295629829646,72,NA
"uk","ru","Modern world",0.165302261231199,27,NA
"fi","lt","The body",0.165379228654707,109,NA
"bg","da","The house",0.165391970374016,24,NA
"no","en","The house",0.165397432641061,23,NA
"lv","he","Basic actions and technology",0.165412132589029,55,0.5
"fa","is","Clothing and grooming",0.165449961075401,20,NA
"no","fr","The physical world",0.165454954985357,97,NA
"sq","hr","Food and drink",0.165470333208525,45,NA
"hr","ca","Possession",0.165479468859763,27,NA
"fi","nl","Possession",0.165482503307648,32,NA
"lv","cs","Basic actions and technology",0.165484251001339,52,0.708333333333334
"pl","ja","Kinship",0.16550001088353,36,NA
"ru","ja","Kinship",0.165509843865757,34,0.456785714285714
"ro","eu","Possession",0.165521362215899,41,NA
"fi","lv","The body",0.165523908912599,78,NA
"lv","pl","Animals",0.165547824222127,32,NA
"fa","lt","Food and drink",0.165594668033256,32,NA
"et","lv","Modern world",0.165606818063029,32,NA
"sq","fr","The body",0.165624862821748,97,NA
"fa","lt","Social and political relations",0.165627320581867,32,NA
"el","ja","Agriculture and vegetation",0.165634604543565,7,0.363636363636364
"hu","is","Emotions and values",0.165640914749491,70,0.344666666666666
"ja","ar","Motion",0.165660234495428,37,NA
"et","uk","Cognition",0.165669535258605,32,NA
"en","ca","Speech and language",0.165683153351801,21,NA
"lt","is","Social and political relations",0.165689651223042,32,0.617692307692308
"fr","ca","The house",0.165720832225263,18,NA
"et","eu","Sense perception",0.165756180248626,50,NA
"lt","he","The house",0.165795337065833,22,0.515454545454545
"hr","ko","Clothing and grooming",0.165801666640847,18,NA
"fr","he","Agriculture and vegetation",0.165838805412542,22,0.272727272727273
"bg","ko","Cognition",0.165846698140895,17,NA
"fi","ca","The body",0.165857007367893,96,NA
"fr","eu","The house",0.165863143050032,18,NA
"hr","ko","The house",0.165904569542222,17,NA
"is","ar","Speech and language",0.165906687069686,30,NA
"lt","pt","The house",0.16592924638786,27,NA
"uk","fr","Emotions and values",0.165938270405553,63,0.316
"el","ja","Speech and language",0.165961659788098,14,NA
"lv","fr","Social and political relations",0.165999011126826,30,0.348461538461538
"uk","fr","Spatial relations",0.166003061341175,87,NA
"no","ro","Agriculture and vegetation",0.166012940629814,28,NA
"sk","ca","Modern world",0.166030484959264,33,NA
"fi","he","Modern world",0.166045043496764,37,NA
"ca","ar","Emotions and values",0.166093042756925,52,NA
"hy","nl","Speech and language",0.166106647910658,4,NA
"sk","is","Basic actions and technology",0.166160669058877,143,NA
"ru","no","Clothing and grooming",0.166205761303397,29,NA
"fa","lt","Modern world",0.166221838637512,41,NA
"is","de","Speech and language",0.166226516433656,15,NA
"ca","tr","The house",0.166242272700524,22,NA
"da","ko","Spatial relations",0.166255624455461,53,NA
"is","pt","Motion",0.166274720179227,79,NA
"fa","he","Agriculture and vegetation",0.166287017152181,21,NA
"hr","eu","The body",0.166287798046119,86,NA
"lv","cs","Clothing and grooming",0.166336184956844,17,NA
"hy","tr","Speech and language",0.166386525138242,6,NA
"uk","no","Possession",0.16640140643553,29,NA
"no","he","The house",0.166408040409213,23,NA
"it","ar","Agriculture and vegetation",0.166416439576754,18,NA
"lv","fa","Spatial relations",0.166427248610201,61,NA
"uk","fr","Cognition",0.166439168954186,33,NA
"sq","he","Basic actions and technology",0.166452262634859,124,0.625
"nl","ko","Basic actions and technology",0.166453529176679,40,0.708333333333334
"fi","is","Basic actions and technology",0.16645852593294,142,NA
"ca","pt","Food and drink",0.166466821634361,37,NA
"fa","is","Motion",0.166490465081125,39,NA
"cs","ko","Food and drink",0.166505857618815,19,NA
"fr","ca","Modern world",0.166507826054539,31,NA
"sq","tr","Basic actions and technology",0.166518811467434,131,0.458333333333334
"it","eu","Basic actions and technology",0.16654417203242,105,NA
"sq","it","The body",0.166562215260829,95,NA
"et","is","Emotions and values",0.166575251115438,62,0.423999999999999
"ja","ar","Spatial relations",0.166579922643474,30,NA
"hu","da","Social and political relations",0.166627074329151,33,NA
"hu","hr","Agriculture and vegetation",0.166630343413014,31,NA
"lt","he","Sense perception",0.166641145994057,48,NA
"hu","cs","Agriculture and vegetation",0.166656578617915,26,0.181818181818182
"no","es","The house",0.166663279996727,26,NA
"lv","pl","Basic actions and technology",0.166676081733515,49,NA
"de","he","Animals",0.166676456495237,2,NA
"sk","ko","Sense perception",0.166741443699382,40,NA
"hu","nl","Modern world",0.166785604277726,40,NA
"is","pt","Basic actions and technology",0.166812214539362,149,NA
"lt","it","Clothing and grooming",0.166835776609189,27,NA
"lt","br","Cognition",0.166845006558746,15,NA
"is","de","Kinship",0.166891592743215,7,NA
"is","nl","Clothing and grooming",0.166900032239607,27,NA
"sq","de","Possession",0.166931428606343,26,NA
"hr","uk","Animals",0.166932190745879,38,NA
"bg","ko","Possession",0.16693359628529,11,0.318181818181817
"uk","he","Motion",0.16695077430521,66,NA
"et","sq","The body",0.166970375169947,107,NA
"fr","ca","Clothing and grooming",0.166971406553053,28,NA
"uk","eu","Miscellaneous function words",0.166988713166039,14,NA
"sq","pl","The physical world",0.167042551902977,84,NA
"bg","br","Clothing and grooming",0.167042884788498,4,NA
"fi","ja","Food and drink",0.16705810159913,24,NA
"fr","ro","The house",0.167062096317735,29,NA
"uk","is","Sense perception",0.167063602578641,34,NA
"sq","sv","Motion",0.167069639408031,70,NA
"hy","sk","Miscellaneous function words",0.167096937775779,16,NA
"uk","es","Emotions and values",0.167120023300341,61,0.319333333333333
"sq","da","Emotions and values",0.167164422862212,62,NA
"is","tr","The house",0.167175986357,24,0.466363636363636
"da","pt","The house",0.16717671028433,25,NA
"da","ro","Cognition",0.167211658000992,34,NA
"lv","sv","Possession",0.167217991914605,9,NA
"fr","pt","The house",0.167221282441124,29,NA
"et","lt","Food and drink",0.167240431383982,38,NA
