"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"ko","ta","Speech and language",0.142014938790119,16,NA
"vep","kv","Clothing and grooming",0.142016485901907,6,NA
"mhr","hi","Cognition",0.142030873760402,13,NA
"be","sah","Modern world",0.142037575601349,26,NA
"uz","lbe","Basic actions and technology",0.142039649562922,6,NA
"no","ja","Basic actions and technology",0.142051698330996,118,NA
"et","ab","Social and political relations",0.142052450065672,8,0.567307692307693
"mrj","hu","The physical world",0.142068242885579,51,NA
"cy","ko","Speech and language",0.142069509079898,17,NA
"cy","kn","Clothing and grooming",0.142069645535263,17,NA
"ca","ml","The house",0.142072954835443,17,NA
"kv","bg","Kinship",0.1420754468514,13,NA
"tr","lbe","Agriculture and vegetation",0.142079795307504,7,NA
"mdf","el","Sense perception",0.142083851467449,33,NA
"el","br","Clothing and grooming",0.142089210302206,21,NA
"is","ka","Possession",0.142092403839931,31,NA
"myv","bg","Cognition",0.142093849438564,18,NA
"lez","ce","Social and political relations",0.142097228376353,13,NA
"vep","lez","Animals",0.14209782456795,13,NA
"tt","te","The body",0.142103010840091,74,NA
"bg","is","Motion",0.142106354674144,53,NA
"xal","ml","Quantity",0.142106373118645,23,NA
"hr","tt","The body",0.142106889730546,94,NA
"bn","zh","Modern world",0.142115189552619,22,NA
"ro","lbe","Time",0.142119455046788,18,NA
"ml","av","Cognition",0.142148469322328,12,NA
"myv","ka","Emotions and values",0.142148596279493,19,NA
"no","kn","Possession",0.142153320113218,16,NA
"tt","mn","Motion",0.142156211622296,48,NA
"sk","sah","The house",0.142171421508905,17,NA
"udm","kv","Sense perception",0.142172698478625,11,NA
"vep","cv","Animals",0.142175854678532,6,NA
"ku","tt","Emotions and values",0.142180610524598,43,NA
"myv","nl","Miscellaneous function words",0.142180827335605,18,NA
"fr","lbe","Social and political relations",0.142194385794016,10,NA
"os","it","Cognition",0.142197248647105,13,NA
"ru","la","Food and drink",0.142203985826828,32,NA
"ca","ce","Clothing and grooming",0.142206233234666,16,NA
"mn","zh","Clothing and grooming",0.142210649598471,26,NA
"ga","kn","The physical world",0.142212872158193,80,NA
"hy","is","The body",0.142214429653339,87,NA
"mhr","udm","The physical world",0.142215132210616,11,NA
"os","av","The body",0.142217446157079,14,NA
"is","ba","Sense perception",0.142218032781659,45,NA
"sah","eu","The body",0.142220492735935,84,NA
"ga","tr","The house",0.142223159393056,21,0.387272727272727
"mdf","kk","The body",0.142226163868455,18,NA
"hu","xal","Speech and language",0.142233264787616,12,NA
"sq","kn","The house",0.142235279566916,19,NA
"vep","ca","Miscellaneous function words",0.142254674946974,12,NA
"uz","kk","Miscellaneous function words",0.142255197439278,9,NA
"et","uz","The house",0.142255596063646,13,NA
"xal","te","Animals",0.142276901889967,15,NA
"os","hr","Modern world",0.142279172796258,24,NA
"en","he","Speech and language",0.142279578994878,23,NA
"lt","br","Agriculture and vegetation",0.142280237197453,16,NA
"sq","uz","The house",0.142281990246969,15,NA
"mdf","es","Basic actions and technology",0.14228298337842,19,NA
"udm","fa","The physical world",0.142289431287974,45,NA
"be","lbe","Kinship",0.142291964627762,9,NA
"myv","el","Speech and language",0.14229788122985,11,NA
"sk","ja","The house",0.142307210391324,24,NA
"ga","fr","The body",0.142317092546216,99,NA
"ru","ko","The house",0.142322044456148,15,0.363636363636364
"nl","sah","Agriculture and vegetation",0.142322989754655,21,0.727272727272728
"ps","la","Time",0.142328526058278,42,NA
"ro","mn","The house",0.142329426140401,25,NA
"mdf","sk","Speech and language",0.142334432635025,8,NA
"mdf","es","Social and political relations",0.142354767724707,11,NA
"br","uz","Agriculture and vegetation",0.142366789651351,11,NA
"os","ro","The body",0.142368401086889,42,NA
"sv","ga","Clothing and grooming",0.142369405087109,21,NA
"ga","la","Motion",0.142374209422012,44,NA
"pl","av","The body",0.142375747587846,32,NA
"ru","lez","Agriculture and vegetation",0.142378373732632,9,NA
"br","av","Spatial relations",0.142380881888258,30,NA
"de","ko","Kinship",0.142387023352523,6,NA
"kv","be","Kinship",0.142390481954305,11,NA
"ps","sq","The physical world",0.142390971132578,63,NA
"is","eu","Animals",0.142396876803567,44,NA
"ko","kn","Modern world",0.142397856714708,19,NA
"kv","tt","Cognition",0.142418671935891,12,NA
"ku","ka","The physical world",0.142425933438953,61,NA
"os","cs","Agriculture and vegetation",0.142426879946086,10,0.363636363636364
"kv","hi","The body",0.142431560427597,56,NA
"hy","is","Basic actions and technology",0.142434613204448,119,0.48
"ga","tt","Social and political relations",0.142440178677098,34,0.378846153846154
"la","ko","Emotions and values",0.142440781715468,39,0.510666666666667
"ca","cv","Emotions and values",0.142440966187228,16,NA
"vep","pl","The house",0.142446106067686,9,NA
"mhr","ga","Time",0.142448968363414,8,NA
"az","cv","Modern world",0.14245363887356,13,NA
"ga","ro","Agriculture and vegetation",0.142455719479386,31,NA
"uz","ml","The house",0.142458718132138,12,NA
"myv","te","Animals",0.142462704590505,18,NA
"vep","cs","Agriculture and vegetation",0.142466731379157,11,0.363636363636364
"da","mn","Clothing and grooming",0.142468722055508,22,NA
"mdf","fa","Basic actions and technology",0.142473468515248,16,NA
"be","ab","Social and political relations",0.142475503705974,8,0.623461538461539
"mrj","ka","Emotions and values",0.142475520410196,18,NA
"uz","he","Sense perception",0.142489944898391,29,NA
"vep","cy","Food and drink",0.142503309779495,14,NA
"hr","br","Clothing and grooming",0.142520398491239,22,NA
"bg","tt","Agriculture and vegetation",0.142523704353152,23,0.272727272727273
"udm","kk","Kinship",0.142536631634895,20,NA
"kv","be","The physical world",0.142545270822722,37,NA
"en","lez","Miscellaneous function words",0.142545608866248,13,NA
"myv","da","Emotions and values",0.142546628597522,18,NA
"hi","sah","Motion",0.142547459148665,28,NA
"ml","zh","Speech and language",0.142547809510761,18,NA
"hi","la","Agriculture and vegetation",0.14255481266037,24,NA
"bg","sah","Basic actions and technology",0.142555047596924,65,0.458333333333334
"cy","ar","Basic actions and technology",0.142566098070071,140,NA
"mrj","is","Possession",0.142567643801212,15,NA
"kv","hy","Agriculture and vegetation",0.142578442035676,9,NA
"mn","ja","Clothing and grooming",0.142579168754591,27,NA
"myv","fa","Motion",0.142581563675401,9,NA
"mhr","hy","Social and political relations",0.142586880411336,7,0.463846153846154
"et","zh","Modern world",0.142592635985161,30,NA
"udm","lv","Basic actions and technology",0.142596291505301,25,NA
"mrj","hi","The body",0.142599841278851,60,NA
"mrj","udm","Speech and language",0.142599989765637,14,NA
"ku","ru","Social and political relations",0.142601974263829,19,NA
"br","lez","Basic actions and technology",0.142610185168713,33,NA
"ps","be","Cognition",0.142617604207867,25,NA
"ml","eu","Clothing and grooming",0.14262181742375,18,NA
"vep","tt","Speech and language",0.142651437997021,15,NA
"kv","cs","Animals",0.142653554757889,24,NA
"da","cy","Clothing and grooming",0.142661612246436,26,NA
"sah","eu","Food and drink",0.142668860278559,25,NA
"cy","he","Emotions and values",0.142672671060961,67,NA
"tt","ce","Spatial relations",0.142678184572746,67,NA
"ja","eu","The house",0.142684755419206,21,NA
"sv","xal","Miscellaneous function words",0.142686692595513,11,NA
"sah","ta","Food and drink",0.142688683438274,19,NA
"ba","lez","Motion",0.142693002917934,29,NA
"cy","ba","Possession",0.142693832024982,22,NA
"ku","lez","Emotions and values",0.142696856324633,28,NA
"udm","ml","The house",0.142702918659243,6,NA
"mrj","te","Quantity",0.142711961231159,29,NA
"mrj","uz","Time",0.142714878978039,32,NA
"myv","hu","Kinship",0.142716175733851,20,0.436428571428572
"mn","zh","Food and drink",0.142718034884705,33,NA
"ba","lbe","Basic actions and technology",0.142732510210189,12,NA
"is","ko","The physical world",0.142736479416411,69,0.558333333333333
"ba","ce","Kinship",0.142746765193279,17,NA
"os","tt","Kinship",0.142749069829222,19,0.588928571428571
"myv","is","Agriculture and vegetation",0.142751149987572,18,0.636363636363635
"vep","ba","Agriculture and vegetation",0.142759316303833,8,0.727272727272728
"cy","ab","Quantity",0.142760969907108,13,NA
"myv","bg","Time",0.142766605444569,45,NA
"cs","ce","Food and drink",0.142768291511971,31,NA
"ru","ce","Basic actions and technology",0.142780947758723,95,NA
"udm","os","Sense perception",0.142781059249702,19,NA
"bg","ce","Clothing and grooming",0.142787638077407,18,NA
"bn","ga","Miscellaneous function words",0.142788174332243,12,NA
"de","tr","Modern world",0.142794620611959,2,NA
"is","ml","The house",0.142795649311598,18,0.646363636363636
"ba","zh","Miscellaneous function words",0.142806455647892,11,NA
"ga","ml","Modern world",0.142808113589265,22,NA
"be","is","Basic actions and technology",0.142808328918539,97,0.418333333333333
"myv","nl","Agriculture and vegetation",0.142811377215709,18,0.272727272727273
"lbe","lez","Motion",0.142814746151085,4,NA
"tt","kn","Spatial relations",0.142826536103112,67,NA
"kv","lv","Agriculture and vegetation",0.14282865480233,11,NA
"mrj","bg","Spatial relations",0.142841987346293,57,NA
"ml","lbe","Agriculture and vegetation",0.142861418496744,5,NA
"udm","ml","Quantity",0.142861725336076,24,NA
"tt","lbe","Basic actions and technology",0.142862915214397,12,NA
"es","av","Social and political relations",0.142869303686081,29,NA
"myv","ml","Sense perception",0.142870423331301,27,NA
"ba","cv","The house",0.142870626790511,6,0.454545454545454
"fi","myv","Miscellaneous function words",0.142871846983499,19,NA
"hu","mn","The house",0.142878344274955,22,NA
"ga","ba","Spatial relations",0.142883740418572,89,NA
"mhr","de","Cognition",0.1428943274852,7,NA
"la","tt","Spatial relations",0.142896169111329,83,NA
"hu","ku","Social and political relations",0.142902197969354,19,NA
"cv","eu","Quantity",0.14290671455615,16,NA
"ku","ro","Possession",0.142911797150313,26,NA
"sq","da","The house",0.142924167588928,21,NA
"vep","ta","Speech and language",0.142926170462412,14,NA
"et","kv","Agriculture and vegetation",0.142926694944567,11,NA
"os","cs","Emotions and values",0.142927083409824,20,0.586
"mhr","ba","Cognition",0.142929508956812,10,NA
"ku","ja","Sense perception",0.142932169966386,28,NA
"vep","sah","Time",0.142940421302906,25,NA
"udm","ml","Emotions and values",0.142947002114374,12,NA
"sq","eu","Clothing and grooming",0.14295574368285,27,NA
"uz","he","The house",0.142965749076035,14,NA
"pl","lez","Animals",0.142968451128565,22,NA
"la","ro","Clothing and grooming",0.142970278336566,27,NA
"udm","bg","Spatial relations",0.142981178736614,61,NA
"vep","br","Social and political relations",0.1429831168529,14,NA
"bg","en","The house",0.142991492942684,23,0.754545454545455
"ps","kk","The house",0.142999940482632,17,NA
"te","he","Basic actions and technology",0.143015264798643,81,0.309166666666666
"kv","ro","The body",0.143028876329652,39,NA
"ga","kk","Motion",0.14304193938051,44,NA
"hu","ps","Clothing and grooming",0.143046342993381,17,NA
"kv","es","Spatial relations",0.143048652986523,29,NA
"la","ro","The house",0.143050385700628,24,NA
"kv","lt","Animals",0.143056370219341,22,NA
"mhr","ar","Emotions and values",0.143061234132972,4,NA
"ps","ca","The body",0.143062138176863,75,NA
"mrj","eu","Clothing and grooming",0.143062505611717,17,NA
"vep","fr","The house",0.143064628815945,10,0.205454545454546
"sv","sah","Social and political relations",0.143069067034043,23,NA
"mdf","tt","The body",0.143082350481403,19,NA
"lv","zh","Speech and language",0.143083549734324,12,NA
"bn","sah","Food and drink",0.143085977651388,17,NA
"tt","mn","Clothing and grooming",0.143096918216213,25,NA
"en","sah","Clothing and grooming",0.143100923366825,15,NA
"fr","ab","Possession",0.143118940976649,4,0.574772727272728
"vep","ps","Clothing and grooming",0.143122849058833,6,NA
"ru","lbe","Kinship",0.143131379105359,10,NA
"bn","te","Possession",0.143137861945608,8,0.299772727272727
"kv","tt","Food and drink",0.143143752809314,16,NA
"vep","hr","Clothing and grooming",0.143151551295469,7,NA
"la","ba","Spatial relations",0.143157926540165,85,NA
"ps","no","Animals",0.143166760947145,28,NA
"udm","hr","Emotions and values",0.143171157071524,18,NA
"hu","sah","The body",0.143173999499403,89,NA
"te","zh","Cognition",0.143174105012302,23,NA
"udm","hy","The house",0.143182097747605,7,NA
"mdf","os","Agriculture and vegetation",0.143189412264992,4,NA
"uk","ce","Animals",0.143191689190593,31,NA
"fa","lbe","Animals",0.143194193508742,11,NA
"cv","mn","Quantity",0.143198440068215,15,NA
"os","uk","Emotions and values",0.143207623362081,19,0.518666666666667
"ps","el","The body",0.143210755470877,80,NA
"nl","lez","Animals",0.143216403440823,22,NA
"sq","ar","Basic actions and technology",0.143221172901845,114,NA
"br","he","Social and political relations",0.143224858544476,25,NA
"bn","ba","Motion",0.143235322370782,20,NA
"udm","ce","Quantity",0.143237001659824,23,NA
"la","lez","Cognition",0.143243456620598,18,NA
"os","la","Time",0.143255319643303,36,NA
"en","te","The house",0.14326331538199,19,0.639999999999999
"ga","ba","The body",0.143263478619446,85,NA
"nl","sah","Food and drink",0.143272362120901,23,NA
"fa","av","Social and political relations",0.143282637447461,29,NA
"ga","te","Spatial relations",0.14329090440392,64,NA
"ku","ar","Animals",0.143293031248129,36,NA
"sv","xal","Quantity",0.143306627399185,26,NA
"tt","cv","The physical world",0.143309071528743,17,0.333333333333333
"is","en","Basic actions and technology",0.143310335590847,123,0.498333333333333
"el","ab","Cognition",0.143320487080316,5,NA
"mdf","myv","Sense perception",0.143327008114463,23,NA
"ga","sah","Social and political relations",0.143339634823368,24,0.70923076923077
"ba","ml","Social and political relations",0.143340988027154,26,0.706923076923078
"br","mn","Spatial relations",0.143344858206342,82,NA
"ta","lez","Social and political relations",0.143370537405189,15,NA
"mdf","ro","The body",0.143371464870308,18,NA
"kv","el","Food and drink",0.143378299003356,14,NA
"no","sah","Possession",0.143380691632127,17,NA
"hy","ce","Sense perception",0.143385573757073,42,NA
"es","ce","Social and political relations",0.14338739431212,27,NA
"it","ko","The house",0.143398468126863,15,NA
"cs","ba","Motion",0.143410321164045,43,NA
"ku","cs","Social and political relations",0.143422913114639,20,NA
"br","ml","Modern world",0.143423436620456,21,NA
"az","ja","Motion",0.143428395302359,44,NA
"udm","de","Miscellaneous function words",0.143430792067299,12,NA
"av","he","Animals",0.143447415969983,16,NA
"sk","ja","Basic actions and technology",0.143453771131705,110,NA
"ko","ce","Cognition",0.143455066639101,17,NA
"fr","ce","Sense perception",0.143466385390946,41,NA
"sq","zh","The physical world",0.143473590020963,74,0.646666666666666
"mrj","be","Agriculture and vegetation",0.143477357086517,18,NA
"mrj","br","Food and drink",0.14348620726012,17,NA
"hi","lez","Modern world",0.143488448559948,24,NA
"mdf","cs","Speech and language",0.14349591546726,10,NA
"kv","pl","The body",0.143515631859771,34,NA
"udm","ru","Miscellaneous function words",0.143517806722091,12,NA
"it","ce","Modern world",0.143523279099027,27,NA
"udm","ka","The house",0.143527894921221,8,NA
"uk","cv","Emotions and values",0.143530724017232,19,0.477333333333333
"sah","ml","The physical world",0.143533123631208,59,0.666666666666666
"la","lez","Time",0.14353995368076,33,NA
"sq","ko","Modern world",0.143541686543458,26,NA
"hy","lez","Clothing and grooming",0.143542850478473,10,NA
"xal","av","Agriculture and vegetation",0.143548140823122,2,NA
"myv","bg","Sense perception",0.143559418838205,31,NA
"ps","he","Speech and language",0.143564122791129,20,NA
"bn","mn","Spatial relations",0.143574699734145,77,NA
"os","ru","The body",0.143579324206089,34,NA
"udm","ja","Motion",0.14358467780227,16,NA
"te","he","Social and political relations",0.143591527155235,24,0.60423076923077
