"l1","l2","imputed_semantic_domain","rho","nconcepts_compared","cult.dist"
"bn","lv","warfare_and_hunting",0.0763129338715,12,NA
"bn","ml","agriculture_and_vegetation",0.22156524164,20,0.181818181818182
"bn","ml","animals",0.226478317007,27,NA
"bn","ml","basic_actions_and_technology",0.250877019405,32,0.324583333333333
"bn","ml","body_parts",0.148020927863,69,NA
"bn","ml","clothing_and_grooming",0.15768442259,19,NA
"bn","ml","cognition",0.287041887031,34,NA
"bn","ml","emotion_and_values",0.107163541249,21,NA
"bn","ml","food_and_drink",0.111630233844,27,NA
"bn","ml","kinship",0.378810651566,20,0.7375
"bn","ml","law",0.641987498317,1,0.453636363636363
"bn","ml","motion",0.0691702829696,35,NA
"bn","ml","physical_world",0.259458609779,43,NA
"bn","ml","posession",0.198031949398,21,NA
"bn","ml","quantity",0.638834126574,29,NA
"bn","ml","religion_and_belief",0.404951241756,2,0.705
"bn","ml","sense_perception",0.242850742199,33,NA
"bn","ml","social_and_political_relations",0.544061600359,12,0.268846153846154
"bn","ml","spatial_relations",0.308960027348,55,NA
"bn","ml","speech_and_language",0.0854394423168,19,NA
"bn","ml","the_house",-0.0745451443249,12,0.090909090909091
"bn","ml","time",0.480602104496,42,NA
"bn","ml","warfare_and_hunting",0.313988322599,13,NA
"bn","nl","agriculture_and_vegetation",-0.0202973813728,20,0.272727272727273
"bn","nl","animals",0.0544407809176,31,NA
"bn","nl","basic_actions_and_technology",0.174922856288,44,0.375
"bn","nl","body_parts",0.235504461092,80,NA
"bn","nl","clothing_and_grooming",0.0694072072676,25,NA
"bn","nl","cognition",0.290525309755,47,NA
"bn","nl","emotion_and_values",0.238058917874,36,NA
"bn","nl","food_and_drink",0.258248089845,37,NA
"bn","nl","kinship",0.216071423017,25,0.630714285714286
"bn","nl","law",0.464070418998,2,0.53909090909091
"bn","nl","motion",0.131236661774,51,NA
"bn","nl","physical_world",0.197997344975,50,NA
"bn","nl","posession",0.36170004866,28,NA
"bn","nl","quantity",0.586048282428,35,NA
"bn","nl","religion_and_belief",0.294417692223,4,0.595
"bn","nl","sense_perception",0.346156731839,44,NA
"bn","nl","social_and_political_relations",0.2553840004,14,0.472307692307692
"bn","nl","spatial_relations",0.368483175925,78,NA
"bn","nl","speech_and_language",0.160521325513,24,NA
"bn","nl","the_house",0.0148708112708,15,0.395454545454545
"bn","nl","time",0.622566914544,51,NA
"bn","nl","warfare_and_hunting",0.234033653154,14,NA
"bn","no","agriculture_and_vegetation",0.222128423375,20,NA
"bn","no","animals",0.179631911126,30,NA
"bn","no","basic_actions_and_technology",0.266209494217,40,NA
"bn","no","body_parts",0.233665991658,81,NA
"bn","no","clothing_and_grooming",0.19365462582,26,NA
"bn","no","cognition",0.307861361994,48,NA
"bn","no","emotion_and_values",0.0515879358109,37,NA
"bn","no","food_and_drink",0.251935995382,36,NA
"bn","no","kinship",0.351782437708,25,NA
"bn","no","law",0.471236600105,2,NA
"bn","no","motion",0.202789373075,48,NA
"bn","no","physical_world",0.192658596771,48,NA
"bn","no","posession",0.380059466243,30,NA
"bn","no","quantity",0.576232930261,35,NA
"bn","no","religion_and_belief",0.796431562445,4,NA
"bn","no","sense_perception",0.380611974564,41,NA
"bn","no","social_and_political_relations",0.0123534379885,14,NA
"bn","no","spatial_relations",0.315717713715,74,NA
"bn","no","speech_and_language",0.221497446703,23,NA
"bn","no","the_house",0.200322760092,14,NA
"bn","no","time",0.480337456414,50,NA
"bn","no","warfare_and_hunting",0.0909137415211,14,NA
"bn","os","agriculture_and_vegetation",0.174931420001,3,0.545454545454546
"bn","os","animals",0.0285759211502,5,NA
"bn","os","basic_actions_and_technology",-0.157983563892,6,0.66125
"bn","os","body_parts",0.0517530542137,23,NA
"bn","os","clothing_and_grooming",0.564486124873,5,NA
"bn","os","cognition",0.227222270601,22,NA
"bn","os","emotion_and_values",0.149828017719,10,NA
"bn","os","food_and_drink",0.359717578548,10,NA
"bn","os","kinship",0.224751781049,14,0.450714285714286
"bn","os","law",0.667683611533,1,0.603636363636363
"bn","os","motion",-0.25518188991,7,NA
"bn","os","physical_world",0.0314098247691,22,NA
"bn","os","posession",0.394854942335,16,NA
"bn","os","quantity",0.263104619647,14,NA
"bn","os","religion_and_belief",-0.537164406246,3,0.605
"bn","os","sense_perception",0.417929158107,18,NA
"bn","os","social_and_political_relations",-0.085623073335,4,0.699615384615385
"bn","os","spatial_relations",0.110666323698,26,NA
"bn","os","speech_and_language",-0.119122800759,11,NA
"bn","os","the_house",0.398654577052,5,0.690909090909091
"bn","os","time",0.371934906465,27,NA
"bn","os","warfare_and_hunting",0.495782356096,4,NA
"bn","pl","agriculture_and_vegetation",0.119402036945,22,NA
"bn","pl","animals",0.252037082594,30,NA
"bn","pl","basic_actions_and_technology",0.247616669992,42,NA
"bn","pl","body_parts",0.222442942061,82,NA
"bn","pl","clothing_and_grooming",0.110074088394,25,NA
"bn","pl","cognition",0.32366167619,46,NA
"bn","pl","emotion_and_values",0.2509995901,34,NA
"bn","pl","food_and_drink",0.310620603035,37,NA
"bn","pl","kinship",0.298854075571,25,NA
"bn","pl","law",-0.11449278698,2,NA
"bn","pl","motion",0.264790013079,50,NA
"bn","pl","physical_world",0.298462764365,48,NA
"bn","pl","posession",0.233301346713,28,NA
"bn","pl","quantity",0.523404739464,33,NA
"bn","pl","religion_and_belief",-0.15732549438,4,NA
"bn","pl","sense_perception",0.37519267859,43,NA
"bn","pl","social_and_political_relations",0.275952254178,15,NA
"bn","pl","spatial_relations",0.187117849155,73,NA
"bn","pl","speech_and_language",0.0764914727849,25,NA
"bn","pl","the_house",-0.0618531778844,15,NA
"bn","pl","time",0.380562051756,52,NA
"bn","pl","warfare_and_hunting",0.349790588895,16,NA
"bn","pt","agriculture_and_vegetation",0.00287322707129,20,NA
"bn","pt","animals",0.158357153382,31,NA
"bn","pt","basic_actions_and_technology",0.0193761965647,46,NA
"bn","pt","body_parts",0.189583602435,82,NA
"bn","pt","clothing_and_grooming",0.11577462961,25,NA
"bn","pt","cognition",0.344639064074,47,NA
"bn","pt","emotion_and_values",0.269181135897,36,NA
"bn","pt","food_and_drink",0.156837332102,36,NA
"bn","pt","kinship",0.340251405996,24,NA
"bn","pt","law",0.145062123333,2,NA
"bn","pt","motion",0.350351517298,48,NA
"bn","pt","physical_world",0.164543537644,46,NA
"bn","pt","posession",0.14256465228,29,NA
"bn","pt","quantity",0.639948233025,34,NA
"bn","pt","religion_and_belief",0.686777389411,4,NA
"bn","pt","sense_perception",0.227840541388,42,NA
"bn","pt","social_and_political_relations",0.0589227847072,14,NA
"bn","pt","spatial_relations",0.246237668211,70,NA
"bn","pt","speech_and_language",0.0305845841794,24,NA
"bn","pt","the_house",0.146803528512,15,NA
"bn","pt","time",0.494726681754,46,NA
"bn","pt","warfare_and_hunting",0.105033620141,15,NA
"bn","ro","agriculture_and_vegetation",-0.0470282602351,23,NA
"bn","ro","animals",0.16722722971,31,NA
"bn","ro","basic_actions_and_technology",-0.021513232884,44,NA
"bn","ro","body_parts",0.160148344239,77,NA
"bn","ro","clothing_and_grooming",0.104973197436,25,NA
"bn","ro","cognition",0.33229218916,45,NA
"bn","ro","emotion_and_values",0.186300046724,34,NA
"bn","ro","food_and_drink",0.152930017349,37,NA
"bn","ro","kinship",0.310252032888,26,NA
"bn","ro","law",0.247195291954,2,NA
"bn","ro","motion",0.117081921501,43,NA
"bn","ro","physical_world",0.216234539817,51,NA
"bn","ro","posession",0.212664019972,26,NA
"bn","ro","quantity",0.467720504958,30,NA
"bn","ro","religion_and_belief",0.407771254755,4,NA
"bn","ro","sense_perception",0.208644862721,44,NA
"bn","ro","social_and_political_relations",0.274861526332,14,NA
"bn","ro","spatial_relations",0.268573396503,72,NA
"bn","ro","speech_and_language",0.187923822977,23,NA
"bn","ro","the_house",0.073563135879,14,NA
"bn","ro","time",0.56392385286,46,NA
"bn","ro","warfare_and_hunting",0.365415526909,15,NA
"bn","ru","agriculture_and_vegetation",0.189547857432,22,0.272727272727273
"bn","ru","animals",0.0493125187834,31,NA
"bn","ru","basic_actions_and_technology",0.213865775574,47,0.586666666666667
"bn","ru","body_parts",0.244358179029,82,NA
"bn","ru","clothing_and_grooming",0.0397228246619,26,NA
"bn","ru","cognition",0.110855657735,46,NA
"bn","ru","emotion_and_values",0.140508542468,34,NA
"bn","ru","food_and_drink",0.0564465022459,38,NA
"bn","ru","kinship",0.402107569134,25,0.624285714285714
"bn","ru","law",0.037942466615,2,0.433636363636363
"bn","ru","motion",0.306594597943,56,NA
"bn","ru","physical_world",0.372233764028,51,NA
"bn","ru","posession",0.304091790785,27,NA
"bn","ru","quantity",0.645704090768,35,NA
"bn","ru","religion_and_belief",-0.173224188649,4,0.595
"bn","ru","sense_perception",0.311768373863,44,NA
"bn","ru","social_and_political_relations",0.345827043027,16,0.529615384615385
"bn","ru","spatial_relations",0.194247854707,82,NA
"bn","ru","speech_and_language",0.207888535774,24,NA
"bn","ru","the_house",0.0428551478872,13,0.636363636363635
"bn","ru","time",0.529349690917,49,NA
"bn","ru","warfare_and_hunting",0.281735836608,14,NA
"bn","se","agriculture_and_vegetation",0.053011291258,3,0.727272727272728
"bn","se","animals",-0.333333333333,3,NA
"bn","se","basic_actions_and_technology",0.32703193667,9,0.791666666666667
"bn","se","body_parts",-0.129355499899,8,NA
"bn","se","clothing_and_grooming",-0.23253867054,2,NA
"bn","se","cognition",0.00376125113608,23,NA
"bn","se","emotion_and_values",0.414695250006,9,NA
"bn","se","food_and_drink",0.304644906281,6,NA
"bn","se","kinship",0.0919813653648,17,0.647500000000001
"bn","se","law",1,1,0.486363636363636
"bn","se","motion",0.44964020347,13,NA
"bn","se","physical_world",0.341282034002,12,NA
"bn","se","posession",0.35949406995,4,NA
"bn","se","quantity",0.204245073991,16,NA
"bn","se","religion_and_belief",1,1,0.583333333333333
"bn","se","sense_perception",0.365749716541,9,NA
"bn","se","social_and_political_relations",0.174553396468,9,0.667307692307692
"bn","se","spatial_relations",0.334578295874,31,NA
"bn","se","speech_and_language",0.0716104021673,11,NA
"bn","se","the_house",NA,0,0.818181818181818
"bn","se","time",0.409995840764,20,NA
"bn","se","warfare_and_hunting",-0.580649481493,2,NA
"bn","sk","agriculture_and_vegetation",-0.0233005935954,21,NA
"bn","sk","animals",0.134985757904,30,NA
"bn","sk","basic_actions_and_technology",0.261854582579,43,NA
"bn","sk","body_parts",0.192339345974,75,NA
"bn","sk","clothing_and_grooming",0.0767138101036,24,NA
"bn","sk","cognition",0.175311890803,48,NA
"bn","sk","emotion_and_values",0.147109559486,35,NA
"bn","sk","food_and_drink",0.227307739331,35,NA
"bn","sk","kinship",0.104130922567,24,NA
"bn","sk","law",0.63560645291,1,NA
"bn","sk","motion",0.251100011948,49,NA
"bn","sk","physical_world",0.0778578856442,47,NA
"bn","sk","posession",0.140493283559,27,NA
"bn","sk","quantity",0.667575613038,31,NA
"bn","sk","religion_and_belief",0.0662960039052,4,NA
"bn","sk","sense_perception",0.244902859239,42,NA
"bn","sk","social_and_political_relations",0.282611787584,15,NA
"bn","sk","spatial_relations",0.214646145574,68,NA
"bn","sk","speech_and_language",0.314133119682,22,NA
"bn","sk","the_house",0.268119447536,13,NA
"bn","sk","time",0.359818788027,50,NA
"bn","sk","warfare_and_hunting",0.109286544277,14,NA
"bn","sl","animals",NA,0,NA
"bn","sl","basic_actions_and_technology",NA,0,NA
"bn","sl","body_parts",0.473568438963,3,NA
"bn","sl","cognition",0.962328504366,4,NA
"bn","sl","kinship",-1,1,NA
"bn","sl","law",-1,1,NA
"bn","sl","physical_world",-0.011153498432,8,NA
"bn","sl","quantity",0.195023612321,10,NA
"bn","sl","religion_and_belief",-1,1,NA
"bn","sl","social_and_political_relations",-0.723383184963,1,NA
"bn","sl","spatial_relations",0.221829246913,9,NA
"bn","sl","speech_and_language",1,1,NA
"bn","sl","time",-1,1,NA
"bn","sv","agriculture_and_vegetation",0.375796368931,22,NA
"bn","sv","animals",0.328553655884,29,NA
"bn","sv","basic_actions_and_technology",0.214135035486,40,NA
"bn","sv","body_parts",0.169785025428,78,NA
"bn","sv","clothing_and_grooming",0.0844637041124,22,NA
"bn","sv","cognition",0.368427825491,49,NA
"bn","sv","emotion_and_values",0.0704098284043,35,NA
"bn","sv","food_and_drink",0.149010670591,35,NA
"bn","sv","kinship",0.286057796597,25,NA
"bn","sv","law",0.305480041095,2,NA
"bn","sv","motion",0.106706524745,52,NA
"bn","sv","physical_world",0.16424432449,50,NA
"bn","sv","posession",0.307463775733,27,NA
"bn","sv","quantity",0.59088473191,34,NA
"bn","sv","religion_and_belief",0.534846884917,4,NA
"bn","sv","sense_perception",0.427989324268,42,NA
"bn","sv","social_and_political_relations",0.338488185561,14,NA
"bn","sv","spatial_relations",0.212455391432,71,NA
"bn","sv","speech_and_language",0.213776002496,22,NA
"bn","sv","the_house",0.462117534778,14,NA
"bn","sv","time",0.605403576689,51,NA
"bn","sv","warfare_and_hunting",0.26824873921,16,NA
"bn","ta","agriculture_and_vegetation",0.303788570556,23,0
"bn","ta","animals",0.0492889595723,26,NA
"bn","ta","basic_actions_and_technology",0.274158245513,41,0.274166666666667
"bn","ta","body_parts",0.229976633467,67,NA
"bn","ta","clothing_and_grooming",0.186329782474,21,NA
"bn","ta","cognition",0.277710907772,37,NA
"bn","ta","emotion_and_values",0.263348687607,29,NA
"bn","ta","food_and_drink",0.320023956374,28,NA
"bn","ta","kinship",0.212989670906,27,0.434285714285714
"bn","ta","law",0.130885448553,2,0.291818181818182
"bn","ta","motion",0.183677716522,36,NA
"bn","ta","physical_world",0.284613839464,44,NA
"bn","ta","posession",-0.110826605206,23,NA
"bn","ta","quantity",0.534983447655,31,NA
"bn","ta","religion_and_belief",0.183427568017,4,0.466666666666667
"bn","ta","sense_perception",0.21796105924,36,NA
"bn","ta","social_and_political_relations",0.220994764611,10,0.43576923076923
"bn","ta","spatial_relations",0.384489940856,65,NA
"bn","ta","speech_and_language",0.374946274719,20,NA
"bn","ta","the_house",-0.163947429424,12,0.647272727272727
"bn","ta","time",0.576539248922,45,NA
"bn","ta","warfare_and_hunting",0.145999322268,13,NA
"bn","te","agriculture_and_vegetation",0.097552106694,15,0.272727272727273
"bn","te","animals",0.222235429335,26,NA
"bn","te","basic_actions_and_technology",0.00743776459349,29,0.350833333333333
"bn","te","body_parts",0.262998057441,64,NA
"bn","te","clothing_and_grooming",0.285992489455,20,NA
"bn","te","cognition",0.323886431884,32,NA
"bn","te","emotion_and_values",0.452426550738,27,NA
"bn","te","food_and_drink",0.324561168719,28,NA
"bn","te","kinship",0.3714945135,20,0.516785714285714
"bn","te","law",0.220659329553,2,0.355454545454545
"bn","te","motion",0.401381740273,24,NA
"bn","te","physical_world",0.47963381555,38,NA
"bn","te","posession",0.0943009941463,18,NA
"bn","te","quantity",0.561861738939,23,NA
"bn","te","religion_and_belief",-0.245842817682,2,0.426666666666667
"bn","te","sense_perception",0.577259046748,24,NA
"bn","te","social_and_political_relations",0.196539493009,10,0.458076923076923
"bn","te","spatial_relations",0.395764044415,53,NA
"bn","te","speech_and_language",-0.232161121867,16,NA
"bn","te","the_house",0.217058547142,13,0.636363636363635
"bn","te","time",0.506127783434,34,NA
"bn","te","warfare_and_hunting",0.422898253561,15,NA
"bn","tr","agriculture_and_vegetation",0.00266266641778,22,0.272727272727273
"bn","tr","animals",0.14026909744,31,NA
"bn","tr","basic_actions_and_technology",0.237624629896,46,0.541666666666666
"bn","tr","body_parts",0.234147391113,80,NA
"bn","tr","clothing_and_grooming",0.350285276473,25,NA
"bn","tr","cognition",0.27301108113,48,NA
"bn","tr","emotion_and_values",0.259484977807,35,NA
"bn","tr","food_and_drink",0.201616361954,38,NA
"bn","tr","kinship",0.407374383142,25,0.453571428571429
"bn","tr","law",-0.009318019358,2,0.611818181818181
"bn","tr","motion",0.332729134802,51,NA
"bn","tr","physical_world",0.316369339638,47,NA
"bn","tr","posession",0.384540218563,28,NA
"bn","tr","quantity",0.502952707799,32,NA
"bn","tr","religion_and_belief",0.449925064857,3,0.77
"bn","tr","sense_perception",0.231466939381,42,NA
"bn","tr","social_and_political_relations",0.203839347556,13,0.567692307692308
"bn","tr","spatial_relations",0.287217646388,78,NA
"bn","tr","speech_and_language",0.116763507556,23,NA
"bn","tr","the_house",0.31964265464,14,0.639090909090908
"bn","tr","time",0.579794928977,50,NA
"bn","tr","warfare_and_hunting",0.248602737264,16,NA
"bn","tt","agriculture_and_vegetation",0.243976356173,20,0.363636363636364
"bn","tt","animals",0.244496694157,31,NA
"bn","tt","basic_actions_and_technology",0.068508143888,40,0.625
"bn","tt","body_parts",0.130636376925,71,NA
"bn","tt","clothing_and_grooming",0.101054136022,23,NA
"bn","tt","cognition",0.299038770777,40,NA
"bn","tt","emotion_and_values",0.125580790344,26,NA
"bn","tt","food_and_drink",0.15036621014,33,NA
"bn","tt","kinship",0.292931812343,24,0.560357142857142
"bn","tt","law",0.672072155281,2,0.612727272727272
"bn","tt","motion",0.131987933247,36,NA
"bn","tt","physical_world",-0.0115126230285,43,NA
"bn","tt","posession",0.141174370727,25,NA
"bn","tt","quantity",0.428283262705,30,NA
"bn","tt","religion_and_belief",0.39204128106,4,0.76
"bn","tt","sense_perception",0.174536638366,35,NA
"bn","tt","social_and_political_relations",0.169220243192,13,0.605384615384615
"bn","tt","spatial_relations",0.208925922831,64,NA
"bn","tt","speech_and_language",-0.0262913789466,16,NA
"bn","tt","the_house",0.1066311486,10,0.636363636363635
"bn","tt","time",0.379382171009,43,NA
"bn","tt","warfare_and_hunting",0.154429766513,12,NA
"bn","uk","agriculture_and_vegetation",0.301030704834,17,0.272727272727273
"bn","uk","animals",0.0461945608266,30,NA
"bn","uk","basic_actions_and_technology",0.156579565237,44,0.565416666666667
"bn","uk","body_parts",0.182583159198,80,NA
"bn","uk","clothing_and_grooming",0.135394804762,24,NA
"bn","uk","cognition",0.266447900711,45,NA
